match_id,tournament_id,group_id,match_name,stage_name,replay,match_date,match_time,stadium_id,home_team_id,away_team_id,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties
M-1930-01,WC-1930,1.0,France vs Mexico,group stage,0,1930-07-13,15:00,S-240,T-30,T-46,4,1,0,0,0,0
M-1930-02,WC-1930,4.0,United States vs Belgium,group stage,0,1930-07-13,15:00,S-239,T-83,T-06,3,0,0,0,0,0
M-1930-03,WC-1930,2.0,Yugoslavia vs Brazil,group stage,0,1930-07-14,12:45,S-239,T-87,T-09,2,1,0,0,0,0
M-1930-04,WC-1930,3.0,Romania vs Peru,group stage,0,1930-07-14,14:50,S-240,T-61,T-56,3,1,0,0,0,0
M-1930-05,WC-1930,1.0,Argentina vs France,group stage,0,1930-07-15,16:00,S-239,T-03,T-30,1,0,0,0,0,0
M-1930-06,WC-1930,1.0,Chile vs Mexico,group stage,0,1930-07-16,14:45,S-239,T-13,T-46,3,0,0,0,0,0
M-1930-07,WC-1930,2.0,Yugoslavia vs Bolivia,group stage,0,1930-07-17,12:45,S-239,T-87,T-07,4,0,0,0,0,0
M-1930-08,WC-1930,4.0,United States vs Paraguay,group stage,0,1930-07-17,14:45,S-239,T-83,T-55,3,0,0,0,0,0
M-1930-09,WC-1930,3.0,Uruguay vs Peru,group stage,0,1930-07-18,14:30,S-238,T-84,T-56,1,0,0,0,0,0
M-1930-10,WC-1930,1.0,Chile vs France,group stage,0,1930-07-19,12:50,S-238,T-13,T-30,1,0,0,0,0,0
M-1930-11,WC-1930,1.0,Argentina vs Mexico,group stage,0,1930-07-19,15:00,S-238,T-03,T-46,6,3,0,0,0,0
M-1930-12,WC-1930,2.0,Brazil vs Bolivia,group stage,0,1930-07-20,13:00,S-238,T-09,T-07,4,0,0,0,0,0
M-1930-13,WC-1930,4.0,Paraguay vs Belgium,group stage,0,1930-07-20,15:00,S-238,T-55,T-06,1,0,0,0,0,0
M-1930-14,WC-1930,3.0,Uruguay vs Romania,group stage,0,1930-07-21,14:50,S-238,T-84,T-61,4,0,0,0,0,0
M-1930-15,WC-1930,1.0,Argentina vs Chile,group stage,0,1930-07-22,14:45,S-238,T-03,T-13,3,1,0,0,0,0
M-1930-16,WC-1930,,Argentina vs United States,semi-finals,0,1930-07-26,14:45,S-238,T-03,T-83,6,1,0,0,0,0
M-1930-17,WC-1930,,Uruguay vs Yugoslavia,semi-finals,0,1930-07-27,14:45,S-238,T-84,T-87,6,1,0,0,0,0
M-1930-18,WC-1930,,Uruguay vs Argentina,final,0,1930-07-30,14:15,S-238,T-84,T-03,4,2,0,0,0,0
M-1934-01,WC-1934,,Austria vs France,round of 16,0,1934-05-27,16:00,S-114,T-05,T-30,3,2,1,0,0,0
M-1934-02,WC-1934,,Czechoslovakia vs Romania,round of 16,0,1934-05-27,16:00,S-113,T-21,T-61,2,1,0,0,0,0
M-1934-03,WC-1934,,Germany vs Belgium,round of 16,0,1934-05-27,16:00,S-105,T-31,T-06,5,2,0,0,0,0
M-1934-04,WC-1934,,Hungary vs Egypt,round of 16,0,1934-05-27,16:00,S-108,T-36,T-26,4,2,0,0,0,0
M-1934-05,WC-1934,,Italy vs United States,round of 16,0,1934-05-27,16:00,S-111,T-41,T-83,7,1,0,0,0,0
M-1934-06,WC-1934,,Spain vs Brazil,round of 16,0,1934-05-27,16:00,S-106,T-73,T-09,3,1,0,0,0,0
M-1934-07,WC-1934,,Sweden vs Argentina,round of 16,0,1934-05-27,16:00,S-102,T-74,T-03,3,2,0,0,0,0
M-1934-08,WC-1934,,Switzerland vs Netherlands,round of 16,0,1934-05-27,16:00,S-107,T-75,T-48,3,2,0,0,0,0
M-1934-09,WC-1934,,Austria vs Hungary,quarter-finals,0,1934-05-31,16:30,S-102,T-05,T-36,2,1,0,0,0,0
M-1934-10,WC-1934,,Czechoslovakia vs Switzerland,quarter-finals,0,1934-05-31,16:30,S-114,T-21,T-75,3,2,0,0,0,0
M-1934-11,WC-1934,,Germany vs Sweden,quarter-finals,0,1934-05-31,16:30,S-107,T-31,T-74,2,1,0,0,0,0
M-1934-12,WC-1934,,Italy vs Spain,quarter-finals,0,1934-05-31,16:30,S-105,T-41,T-73,1,1,1,0,0,0
M-1934-13,WC-1934,,Italy vs Spain,quarter-finals,1,1934-06-01,16:30,S-105,T-41,T-73,1,0,0,0,0,0
M-1934-14,WC-1934,,Czechoslovakia vs Germany,semi-finals,0,1934-06-03,16:30,S-111,T-21,T-31,3,1,0,0,0,0
M-1934-15,WC-1934,,Italy vs Austria,semi-finals,0,1934-06-03,16:30,S-107,T-41,T-05,1,0,0,0,0,0
M-1934-16,WC-1934,,Germany vs Austria,third-place match,0,1934-06-07,18:00,S-108,T-31,T-05,3,2,0,0,0,0
M-1934-17,WC-1934,,Italy vs Czechoslovakia,final,0,1934-06-10,17:00,S-111,T-41,T-21,2,1,1,0,0,0
M-1938-01,WC-1938,,Switzerland vs Germany,round of 16,0,1938-06-04,17:00,S-068,T-75,T-31,1,1,1,0,0,0
M-1938-02,WC-1938,,Cuba vs Romania,round of 16,0,1938-06-05,17:00,S-077,T-19,T-61,3,3,1,0,0,0
M-1938-03,WC-1938,,France vs Belgium,round of 16,0,1938-06-05,17:00,S-069,T-30,T-06,3,1,0,0,0,0
M-1938-04,WC-1938,,Hungary vs Dutch East Indies,round of 16,0,1938-06-05,17:00,S-071,T-36,T-23,6,0,0,0,0,0
M-1938-05,WC-1938,,Italy vs Norway,round of 16,0,1938-06-05,17:00,S-064,T-41,T-53,2,1,1,0,0,0
M-1938-06,WC-1938,,Brazil vs Poland,round of 16,0,1938-06-05,17:30,S-075,T-09,T-57,6,5,1,0,0,0
M-1938-07,WC-1938,,Czechoslovakia vs Netherlands,round of 16,0,1938-06-05,18:30,S-058,T-21,T-48,3,0,1,0,0,0
M-1938-08,WC-1938,,Cuba vs Romania,round of 16,1,1938-06-09,18:00,S-077,T-19,T-61,2,1,0,0,0,0
M-1938-09,WC-1938,,Switzerland vs Germany,round of 16,1,1938-06-09,18:00,S-068,T-75,T-31,4,2,0,0,0,0
M-1938-10,WC-1938,,Brazil vs Czechoslovakia,quarter-finals,0,1938-06-12,17:00,S-056,T-09,T-21,1,1,1,0,0,0
M-1938-11,WC-1938,,Hungary vs Switzerland,quarter-finals,0,1938-06-12,17:00,S-061,T-36,T-75,2,0,0,0,0,0
M-1938-12,WC-1938,,Italy vs France,quarter-finals,0,1938-06-12,17:00,S-069,T-41,T-30,3,1,0,0,0,0
M-1938-13,WC-1938,,Sweden vs Cuba,quarter-finals,0,1938-06-12,17:00,S-055,T-74,T-19,8,0,0,0,0,0
M-1938-14,WC-1938,,Brazil vs Czechoslovakia,quarter-finals,1,1938-06-14,18:00,S-056,T-09,T-21,2,1,0,0,0,0
M-1938-15,WC-1938,,Hungary vs Sweden,semi-finals,0,1938-06-16,18:00,S-068,T-36,T-74,5,1,0,0,0,0
M-1938-16,WC-1938,,Italy vs Brazil,semi-finals,0,1938-06-16,18:00,S-064,T-41,T-09,2,1,0,0,0,0
M-1938-17,WC-1938,,Brazil vs Sweden,third-place match,0,1938-06-19,17:00,S-056,T-09,T-74,4,2,0,0,0,0
M-1938-18,WC-1938,,Italy vs Hungary,final,0,1938-06-19,17:00,S-069,T-41,T-36,4,2,0,0,0,0
M-1950-01,WC-1950,,Brazil vs Mexico,group stage,0,1950-06-24,15:00,S-020,T-09,T-46,4,0,0,0,0,0
M-1950-02,WC-1950,,Yugoslavia vs Switzerland,group stage,0,1950-06-25,15:00,S-007,T-87,T-75,3,0,0,0,0,0
M-1950-03,WC-1950,,England vs Chile,group stage,0,1950-06-25,15:00,S-020,T-28,T-13,2,0,0,0,0,0
M-1950-04,WC-1950,,Spain vs United States,group stage,0,1950-06-25,15:00,S-012,T-73,T-83,3,1,0,0,0,0
M-1950-05,WC-1950,,Sweden vs Italy,group stage,0,1950-06-25,15:00,S-023,T-74,T-41,3,2,0,0,0,0
M-1950-06,WC-1950,,Brazil vs Switzerland,group stage,0,1950-06-28,15:00,S-023,T-09,T-75,2,2,0,0,0,0
M-1950-07,WC-1950,,Yugoslavia vs Mexico,group stage,0,1950-06-28,15:00,S-017,T-87,T-46,4,1,0,0,0,0
M-1950-08,WC-1950,,Spain vs Chile,group stage,0,1950-06-29,15:00,S-020,T-73,T-13,2,0,0,0,0,0
M-1950-09,WC-1950,,United States vs England,group stage,0,1950-06-29,15:00,S-007,T-83,T-28,1,0,0,0,0,0
M-1950-10,WC-1950,,Sweden vs Paraguay,group stage,0,1950-06-29,15:30,S-012,T-74,T-55,2,2,0,0,0,0
M-1950-11,WC-1950,,Brazil vs Yugoslavia,group stage,0,1950-07-01,15:00,S-020,T-09,T-87,2,0,0,0,0,0
M-1950-12,WC-1950,,Chile vs United States,group stage,0,1950-07-02,15:00,S-019,T-13,T-83,5,2,0,0,0,0
M-1950-13,WC-1950,,Spain vs England,group stage,0,1950-07-02,15:00,S-020,T-73,T-28,1,0,0,0,0,0
M-1950-14,WC-1950,,Italy vs Paraguay,group stage,0,1950-07-02,15:00,S-023,T-41,T-55,2,0,0,0,0,0
M-1950-15,WC-1950,,Uruguay vs Bolivia,group stage,0,1950-07-02,15:00,S-007,T-84,T-07,8,0,0,0,0,0
M-1950-16,WC-1950,,Switzerland vs Mexico,group stage,0,1950-07-02,15:40,S-017,T-75,T-46,2,1,0,0,0,0
M-1950-17,WC-1950,,Brazil vs Sweden,final round,0,1950-07-09,15:00,S-020,T-09,T-74,7,1,0,0,0,0
M-1950-18,WC-1950,,Uruguay vs Spain,final round,0,1950-07-09,15:00,S-023,T-84,T-73,2,2,0,0,0,0
M-1950-19,WC-1950,,Brazil vs Spain,final round,0,1950-07-13,15:00,S-020,T-09,T-73,6,1,0,0,0,0
M-1950-20,WC-1950,,Uruguay vs Sweden,final round,0,1950-07-13,15:00,S-023,T-84,T-74,3,2,0,0,0,0
M-1950-21,WC-1950,,Sweden vs Spain,final round,0,1950-07-16,15:00,S-023,T-74,T-73,3,1,0,0,0,0
M-1950-22,WC-1950,,Uruguay vs Brazil,final round,0,1950-07-16,15:00,S-020,T-84,T-09,2,1,0,0,0,0
M-1954-01,WC-1954,10.0,Brazil vs Mexico,group stage,0,1954-06-16,18:00,S-213,T-09,T-46,5,0,0,0,0,0
M-1954-02,WC-1954,10.0,Yugoslavia vs France,group stage,0,1954-06-16,18:00,S-214,T-87,T-30,1,0,0,0,0,0
M-1954-03,WC-1954,12.0,Austria vs Scotland,group stage,0,1954-06-16,18:00,S-216,T-05,T-64,1,0,0,0,0,0
M-1954-04,WC-1954,12.0,Uruguay vs Czechoslovakia,group stage,0,1954-06-16,18:00,S-212,T-84,T-21,2,0,0,0,0,0
M-1954-05,WC-1954,13.0,Switzerland vs Italy,group stage,0,1954-06-17,17:50,S-214,T-75,T-41,2,1,0,0,0,0
M-1954-06,WC-1954,11.0,Hungary vs South Korea,group stage,0,1954-06-17,18:00,S-216,T-36,T-71,9,0,0,0,0,0
M-1954-07,WC-1954,11.0,West Germany vs Turkey,group stage,0,1954-06-17,18:00,S-212,T-86,T-80,4,1,0,0,0,0
M-1954-08,WC-1954,13.0,England vs Belgium,group stage,0,1954-06-17,18:10,S-211,T-28,T-06,4,4,1,0,0,0
M-1954-09,WC-1954,12.0,Uruguay vs Scotland,group stage,0,1954-06-19,16:50,S-211,T-84,T-64,7,0,0,0,0,0
M-1954-10,WC-1954,10.0,Brazil vs Yugoslavia,group stage,0,1954-06-19,17:00,S-214,T-09,T-87,1,1,1,0,0,0
M-1954-11,WC-1954,12.0,Austria vs Czechoslovakia,group stage,0,1954-06-19,17:00,S-216,T-05,T-21,5,0,0,0,0,0
M-1954-12,WC-1954,10.0,France vs Mexico,group stage,0,1954-06-19,17:10,S-213,T-30,T-46,3,2,0,0,0,0
M-1954-13,WC-1954,11.0,Hungary vs West Germany,group stage,0,1954-06-20,16:50,S-211,T-36,T-86,8,3,0,0,0,0
M-1954-14,WC-1954,11.0,Turkey vs South Korea,group stage,0,1954-06-20,17:00,S-213,T-80,T-71,7,0,0,0,0,0
M-1954-15,WC-1954,13.0,Italy vs Belgium,group stage,0,1954-06-20,17:00,S-215,T-41,T-06,4,1,0,0,0,0
M-1954-16,WC-1954,13.0,England vs Switzerland,group stage,0,1954-06-20,17:10,S-212,T-28,T-75,2,0,0,0,0,0
M-1954-17,WC-1954,11.0,West Germany vs Turkey,group stage,0,1954-06-23,18:00,S-216,T-86,T-80,7,2,0,0,0,0
M-1954-18,WC-1954,13.0,Switzerland vs Italy,group stage,0,1954-06-23,18:00,S-211,T-75,T-41,4,1,0,0,0,0
M-1954-19,WC-1954,,Austria vs Switzerland,quarter-finals,0,1954-06-26,17:00,S-214,T-05,T-75,7,5,0,0,0,0
M-1954-20,WC-1954,,Uruguay vs England,quarter-finals,0,1954-06-26,17:00,S-211,T-84,T-28,4,2,0,0,0,0
M-1954-21,WC-1954,,Hungary vs Brazil,quarter-finals,0,1954-06-27,17:00,S-212,T-36,T-09,4,2,0,0,0,0
M-1954-22,WC-1954,,West Germany vs Yugoslavia,quarter-finals,0,1954-06-27,17:00,S-213,T-86,T-87,2,0,0,0,0,0
M-1954-23,WC-1954,,Hungary vs Uruguay,semi-finals,0,1954-06-30,18:00,S-214,T-36,T-84,4,2,1,0,0,0
M-1954-24,WC-1954,,West Germany vs Austria,semi-finals,0,1954-06-30,18:00,S-211,T-86,T-05,6,1,0,0,0,0
M-1954-25,WC-1954,,Austria vs Uruguay,third-place match,0,1954-07-03,17:00,S-216,T-05,T-84,3,1,0,0,0,0
M-1954-26,WC-1954,,West Germany vs Hungary,final,0,1954-07-04,17:00,S-212,T-86,T-36,3,2,0,0,0,0
M-1958-01,WC-1958,16.0,Sweden vs Mexico,group stage,0,1958-06-08,14:00,S-208,T-74,T-46,3,0,0,0,0,0
M-1958-02,WC-1958,14.0,Argentina vs West Germany,group stage,0,1958-06-08,19:00,S-204,T-03,T-86,1,3,0,0,0,0
M-1958-03,WC-1958,14.0,Northern Ireland vs Czechoslovakia,group stage,0,1958-06-08,19:00,S-201,T-52,T-21,1,0,0,0,0,0
M-1958-04,WC-1958,15.0,France vs Paraguay,group stage,0,1958-06-08,19:00,S-205,T-30,T-55,7,3,0,0,0,0
M-1958-05,WC-1958,15.0,Yugoslavia vs Scotland,group stage,0,1958-06-08,19:00,S-210,T-87,T-64,1,1,0,0,0,0
M-1958-06,WC-1958,16.0,Hungary vs Wales,group stage,0,1958-06-08,19:00,S-207,T-36,T-85,1,1,0,0,0,0
M-1958-07,WC-1958,17.0,Brazil vs Austria,group stage,0,1958-06-08,19:00,S-209,T-09,T-05,3,0,0,0,0,0
M-1958-08,WC-1958,17.0,Soviet Union vs England,group stage,0,1958-06-08,19:00,S-200,T-72,T-28,2,2,0,0,0,0
M-1958-09,WC-1958,14.0,Argentina vs Northern Ireland,group stage,0,1958-06-11,19:00,S-201,T-03,T-52,3,1,0,0,0,0
M-1958-10,WC-1958,14.0,West Germany vs Czechoslovakia,group stage,0,1958-06-11,19:00,S-202,T-86,T-21,2,2,0,0,0,0
M-1958-11,WC-1958,15.0,Paraguay vs Scotland,group stage,0,1958-06-11,19:00,S-205,T-55,T-64,3,2,0,0,0,0
M-1958-12,WC-1958,15.0,Yugoslavia vs France,group stage,0,1958-06-11,19:00,S-210,T-87,T-30,3,2,0,0,0,0
M-1958-13,WC-1958,16.0,Mexico vs Wales,group stage,0,1958-06-11,19:00,S-208,T-46,T-85,1,1,0,0,0,0
M-1958-14,WC-1958,17.0,Brazil vs England,group stage,0,1958-06-11,19:00,S-200,T-09,T-28,0,0,0,0,0,0
M-1958-15,WC-1958,17.0,Soviet Union vs Austria,group stage,0,1958-06-11,19:00,S-197,T-72,T-05,2,0,0,0,0,0
M-1958-16,WC-1958,16.0,Sweden vs Hungary,group stage,0,1958-06-12,19:00,S-208,T-74,T-36,2,1,0,0,0,0
M-1958-17,WC-1958,16.0,Sweden vs Wales,group stage,0,1958-06-15,14:00,S-208,T-74,T-85,0,0,0,0,0,0
M-1958-18,WC-1958,14.0,Czechoslovakia vs Argentina,group stage,0,1958-06-15,19:00,S-202,T-21,T-03,6,1,0,0,0,0
M-1958-19,WC-1958,14.0,West Germany vs Northern Ireland,group stage,0,1958-06-15,19:00,S-204,T-86,T-52,2,2,0,0,0,0
M-1958-20,WC-1958,15.0,France vs Scotland,group stage,0,1958-06-15,19:00,S-206,T-30,T-64,2,1,0,0,0,0
M-1958-21,WC-1958,15.0,Paraguay vs Yugoslavia,group stage,0,1958-06-15,19:00,S-198,T-55,T-87,3,3,0,0,0,0
M-1958-22,WC-1958,16.0,Hungary vs Mexico,group stage,0,1958-06-15,19:00,S-207,T-36,T-46,4,0,0,0,0,0
M-1958-23,WC-1958,17.0,Brazil vs Soviet Union,group stage,0,1958-06-15,19:00,S-200,T-09,T-72,2,0,0,0,0,0
M-1958-24,WC-1958,17.0,England vs Austria,group stage,0,1958-06-15,19:00,S-197,T-28,T-05,2,2,0,0,0,0
M-1958-25,WC-1958,14.0,Northern Ireland vs Czechoslovakia,group stage,0,1958-06-17,19:00,S-204,T-52,T-21,2,1,1,0,0,0
M-1958-26,WC-1958,16.0,Wales vs Hungary,group stage,0,1958-06-17,19:00,S-208,T-85,T-36,2,1,0,0,0,0
M-1958-27,WC-1958,17.0,Soviet Union vs England,group stage,0,1958-06-17,19:00,S-200,T-72,T-28,1,0,0,0,0,0
M-1958-28,WC-1958,,Brazil vs Wales,quarter-finals,0,1958-06-19,19:00,S-200,T-09,T-85,1,0,0,0,0,0
M-1958-29,WC-1958,,France vs Northern Ireland,quarter-finals,0,1958-06-19,19:00,S-205,T-30,T-52,4,0,0,0,0,0
M-1958-30,WC-1958,,Sweden vs Soviet Union,quarter-finals,0,1958-06-19,19:00,S-208,T-74,T-72,2,0,0,0,0,0
M-1958-31,WC-1958,,West Germany vs Yugoslavia,quarter-finals,0,1958-06-19,19:00,S-204,T-86,T-87,1,0,0,0,0,0
M-1958-32,WC-1958,,Brazil vs France,semi-finals,0,1958-06-24,19:00,S-208,T-09,T-30,5,2,0,0,0,0
M-1958-33,WC-1958,,Sweden vs West Germany,semi-finals,0,1958-06-24,19:00,S-200,T-74,T-86,3,1,0,0,0,0
M-1958-34,WC-1958,,France vs West Germany,third-place match,0,1958-06-28,17:00,S-200,T-30,T-86,6,3,0,0,0,0
M-1958-35,WC-1958,,Brazil vs Sweden,final,0,1958-06-29,15:00,S-208,T-09,T-74,5,2,0,0,0,0
M-1962-01,WC-1962,18.0,Uruguay vs Colombia,group stage,0,1962-05-30,15:00,S-030,T-84,T-16,2,1,0,0,0,0
M-1962-02,WC-1962,19.0,Chile vs Switzerland,group stage,0,1962-05-30,15:00,S-032,T-13,T-75,3,1,0,0,0,0
M-1962-03,WC-1962,20.0,Brazil vs Mexico,group stage,0,1962-05-30,15:00,S-033,T-09,T-46,2,0,0,0,0,0
M-1962-04,WC-1962,21.0,Argentina vs Bulgaria,group stage,0,1962-05-30,15:00,S-031,T-03,T-10,1,0,0,0,0,0
M-1962-05,WC-1962,18.0,Soviet Union vs Yugoslavia,group stage,0,1962-05-31,15:00,S-030,T-72,T-87,2,0,0,0,0,0
M-1962-06,WC-1962,19.0,West Germany vs Italy,group stage,0,1962-05-31,15:00,S-032,T-86,T-41,0,0,0,0,0,0
M-1962-07,WC-1962,20.0,Czechoslovakia vs Spain,group stage,0,1962-05-31,15:00,S-033,T-21,T-73,1,0,0,0,0,0
M-1962-08,WC-1962,21.0,Hungary vs England,group stage,0,1962-05-31,15:00,S-031,T-36,T-28,2,1,0,0,0,0
M-1962-09,WC-1962,18.0,Yugoslavia vs Uruguay,group stage,0,1962-06-02,15:00,S-030,T-87,T-84,3,1,0,0,0,0
M-1962-10,WC-1962,19.0,Chile vs Italy,group stage,0,1962-06-02,15:00,S-032,T-13,T-41,2,0,0,0,0,0
M-1962-11,WC-1962,20.0,Brazil vs Czechoslovakia,group stage,0,1962-06-02,15:00,S-033,T-09,T-21,0,0,0,0,0,0
M-1962-12,WC-1962,21.0,England vs Argentina,group stage,0,1962-06-02,15:00,S-031,T-28,T-03,3,1,0,0,0,0
M-1962-13,WC-1962,18.0,Soviet Union vs Colombia,group stage,0,1962-06-03,15:00,S-030,T-72,T-16,4,4,0,0,0,0
M-1962-14,WC-1962,19.0,West Germany vs Switzerland,group stage,0,1962-06-03,15:00,S-032,T-86,T-75,2,1,0,0,0,0
M-1962-15,WC-1962,20.0,Spain vs Mexico,group stage,0,1962-06-03,15:00,S-033,T-73,T-46,1,0,0,0,0,0
M-1962-16,WC-1962,21.0,Hungary vs Bulgaria,group stage,0,1962-06-03,15:00,S-031,T-36,T-10,6,1,0,0,0,0
M-1962-17,WC-1962,18.0,Soviet Union vs Uruguay,group stage,0,1962-06-06,15:00,S-030,T-72,T-84,2,1,0,0,0,0
M-1962-18,WC-1962,19.0,West Germany vs Chile,group stage,0,1962-06-06,15:00,S-032,T-86,T-13,2,0,0,0,0,0
M-1962-19,WC-1962,20.0,Brazil vs Spain,group stage,0,1962-06-06,15:00,S-033,T-09,T-73,2,1,0,0,0,0
M-1962-20,WC-1962,21.0,Hungary vs Argentina,group stage,0,1962-06-06,15:00,S-031,T-36,T-03,0,0,0,0,0,0
M-1962-21,WC-1962,18.0,Yugoslavia vs Colombia,group stage,0,1962-06-07,15:00,S-030,T-87,T-16,5,0,0,0,0,0
M-1962-22,WC-1962,19.0,Italy vs Switzerland,group stage,0,1962-06-07,15:00,S-032,T-41,T-75,3,0,0,0,0,0
M-1962-23,WC-1962,20.0,Mexico vs Czechoslovakia,group stage,0,1962-06-07,15:00,S-033,T-46,T-21,3,1,0,0,0,0
M-1962-24,WC-1962,21.0,England vs Bulgaria,group stage,0,1962-06-07,15:00,S-031,T-28,T-10,0,0,0,0,0,0
M-1962-25,WC-1962,,Brazil vs England,quarter-finals,0,1962-06-10,14:30,S-033,T-09,T-28,3,1,0,0,0,0
M-1962-26,WC-1962,,Chile vs Soviet Union,quarter-finals,0,1962-06-10,14:30,S-030,T-13,T-72,2,1,0,0,0,0
M-1962-27,WC-1962,,Czechoslovakia vs Hungary,quarter-finals,0,1962-06-10,14:30,S-031,T-21,T-36,1,0,0,0,0,0
M-1962-28,WC-1962,,Yugoslavia vs West Germany,quarter-finals,0,1962-06-10,14:30,S-032,T-87,T-86,1,0,0,0,0,0
M-1962-29,WC-1962,,Brazil vs Chile,semi-finals,0,1962-06-13,14:30,S-032,T-09,T-13,4,2,0,0,0,0
M-1962-30,WC-1962,,Czechoslovakia vs Yugoslavia,semi-finals,0,1962-06-13,14:30,S-033,T-21,T-87,3,1,0,0,0,0
M-1962-31,WC-1962,,Chile vs Yugoslavia,third-place match,0,1962-06-16,14:30,S-032,T-13,T-87,1,0,0,0,0,0
M-1962-32,WC-1962,,Brazil vs Czechoslovakia,final,0,1962-06-17,14:30,S-032,T-09,T-21,3,1,0,0,0,0
M-1966-01,WC-1966,22.0,England vs Uruguay,group stage,0,1966-07-11,19:30,S-049,T-28,T-84,0,0,0,0,0,0
M-1966-02,WC-1966,23.0,West Germany vs Switzerland,group stage,0,1966-07-12,19:30,S-053,T-86,T-75,5,0,0,0,0,0
M-1966-03,WC-1966,24.0,Brazil vs Bulgaria,group stage,0,1966-07-12,19:30,S-048,T-09,T-10,2,0,0,0,0,0
M-1966-04,WC-1966,25.0,Soviet Union vs North Korea,group stage,0,1966-07-12,19:30,S-052,T-72,T-51,3,0,0,0,0,0
M-1966-05,WC-1966,22.0,France vs Mexico,group stage,0,1966-07-13,19:30,S-049,T-30,T-46,1,1,0,0,0,0
M-1966-06,WC-1966,23.0,Argentina vs Spain,group stage,0,1966-07-13,19:30,S-047,T-03,T-73,2,1,0,0,0,0
M-1966-07,WC-1966,24.0,Portugal vs Hungary,group stage,0,1966-07-13,19:30,S-051,T-58,T-36,3,1,0,0,0,0
M-1966-08,WC-1966,25.0,Italy vs Chile,group stage,0,1966-07-13,19:30,S-054,T-41,T-13,2,0,0,0,0,0
M-1966-09,WC-1966,22.0,Uruguay vs France,group stage,0,1966-07-15,19:30,S-050,T-84,T-30,2,1,0,0,0,0
M-1966-10,WC-1966,23.0,Spain vs Switzerland,group stage,0,1966-07-15,19:30,S-053,T-73,T-75,2,1,0,0,0,0
M-1966-11,WC-1966,24.0,Hungary vs Brazil,group stage,0,1966-07-15,19:30,S-048,T-36,T-09,3,1,0,0,0,0
M-1966-12,WC-1966,25.0,Chile vs North Korea,group stage,0,1966-07-15,19:30,S-052,T-13,T-51,1,1,0,0,0,0
M-1966-13,WC-1966,23.0,Argentina vs West Germany,group stage,0,1966-07-16,15:00,S-047,T-03,T-86,0,0,0,0,0,0
M-1966-14,WC-1966,24.0,Portugal vs Bulgaria,group stage,0,1966-07-16,15:00,S-051,T-58,T-10,3,0,0,0,0,0
M-1966-15,WC-1966,25.0,Soviet Union vs Italy,group stage,0,1966-07-16,15:00,S-054,T-72,T-41,1,0,0,0,0,0
M-1966-16,WC-1966,22.0,England vs Mexico,group stage,0,1966-07-16,19:30,S-049,T-28,T-46,2,0,0,0,0,0
M-1966-17,WC-1966,22.0,Mexico vs Uruguay,group stage,0,1966-07-19,16:30,S-049,T-46,T-84,0,0,0,0,0,0
M-1966-18,WC-1966,23.0,Argentina vs Switzerland,group stage,0,1966-07-19,19:30,S-053,T-03,T-75,2,0,0,0,0,0
M-1966-19,WC-1966,24.0,Portugal vs Brazil,group stage,0,1966-07-19,19:30,S-048,T-58,T-09,3,1,0,0,0,0
M-1966-20,WC-1966,25.0,North Korea vs Italy,group stage,0,1966-07-19,19:30,S-052,T-51,T-41,1,0,0,0,0,0
M-1966-21,WC-1966,22.0,England vs France,group stage,0,1966-07-20,19:30,S-049,T-28,T-30,2,0,0,0,0,0
M-1966-22,WC-1966,23.0,West Germany vs Spain,group stage,0,1966-07-20,19:30,S-047,T-86,T-73,2,1,0,0,0,0
M-1966-23,WC-1966,24.0,Hungary vs Bulgaria,group stage,0,1966-07-20,19:30,S-051,T-36,T-10,3,1,0,0,0,0
M-1966-24,WC-1966,25.0,Soviet Union vs Chile,group stage,0,1966-07-20,19:30,S-054,T-72,T-13,2,1,0,0,0,0
M-1966-25,WC-1966,,England vs Argentina,quarter-finals,0,1966-07-23,15:00,S-049,T-28,T-03,1,0,0,0,0,0
M-1966-26,WC-1966,,Portugal vs North Korea,quarter-finals,0,1966-07-23,15:00,S-048,T-58,T-51,5,3,0,0,0,0
M-1966-27,WC-1966,,Soviet Union vs Hungary,quarter-finals,0,1966-07-23,15:00,S-054,T-72,T-36,2,1,0,0,0,0
M-1966-28,WC-1966,,West Germany vs Uruguay,quarter-finals,0,1966-07-23,15:00,S-053,T-86,T-84,4,0,0,0,0,0
M-1966-29,WC-1966,,West Germany vs Soviet Union,semi-finals,0,1966-07-25,19:30,S-048,T-86,T-72,2,1,0,0,0,0
M-1966-30,WC-1966,,England vs Portugal,semi-finals,0,1966-07-26,19:30,S-049,T-28,T-58,2,1,0,0,0,0
M-1966-31,WC-1966,,Portugal vs Soviet Union,third-place match,0,1966-07-28,19:30,S-049,T-58,T-72,2,1,0,0,0,0
M-1966-32,WC-1966,,England vs West Germany,final,0,1966-07-30,15:00,S-049,T-28,T-86,4,2,1,0,0,0
M-1970-01,WC-1970,26.0,Mexico vs Soviet Union,group stage,0,1970-05-31,12:00,S-132,T-46,T-72,0,0,0,0,0,0
M-1970-02,WC-1970,27.0,Uruguay vs Israel,group stage,0,1970-06-02,16:00,S-137,T-84,T-40,2,0,0,0,0,0
M-1970-03,WC-1970,28.0,England vs Romania,group stage,0,1970-06-02,16:00,S-128,T-28,T-61,1,0,0,0,0,0
