player_appointment_id,tournament_id,team_id,player_id,shirt_number
PA-6366,WC-1998,T-13,P-20330,21
PA-6367,WC-1998,T-13,P-74519,22
PA-6368,WC-1998,T-16,P-24621,1
PA-6369,WC-1998,T-16,P-09175,2
PA-6370,WC-1998,T-16,P-00848,3
PA-6371,WC-1998,T-16,P-21571,4
PA-6372,WC-1998,T-16,P-71020,5
PA-6373,WC-1998,T-16,P-80178,6
PA-6374,WC-1998,T-16,P-23692,7
PA-6375,WC-1998,T-16,P-19743,8
