substitution_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
S-3551,M-2002-30,T-83,P-91976,75',75,0,second half,1,0
S-3552,M-2002-30,T-83,P-97784,75',75,0,second half,0,1
S-3553,M-2002-30,T-83,P-38074,82',82,0,second half,1,0
S-3554,M-2002-30,T-83,P-78068,82',82,0,second half,0,1
S-3555,M-2002-31,T-06,P-52358,46',46,0,second half,1,0
S-3556,M-2002-31,T-06,P-03038,46',46,0,second half,1,0
S-3557,M-2002-31,T-06,P-64922,46',46,0,second half,0,1
S-3558,M-2002-31,T-06,P-91831,46',46,0,second half,0,1
S-3559,M-2002-31,T-79,P-15858,67',67,0,second half,1,0
S-3560,M-2002-31,T-79,P-15025,67',67,0,second half,0,1
S-3561,M-2002-31,T-06,P-80262,74',74,0,second half,1,0
S-3562,M-2002-31,T-06,P-90633,74',74,0,second half,0,1
S-3563,M-2002-31,T-79,P-00640,77',77,0,second half,1,0
S-3564,M-2002-31,T-79,P-63935,77',77,0,second half,0,1
S-3565,M-2002-31,T-79,P-00668,88',88,0,second half,1,0
S-3566,M-2002-31,T-79,P-22242,88',88,0,second half,0,1
S-3567,M-2002-32,T-57,P-29986,16',16,0,first half,1,0
S-3568,M-2002-32,T-57,P-90321,16',16,0,first half,0,1
S-3569,M-2002-32,T-57,P-07088,56',56,0,second half,1,0
S-3570,M-2002-32,T-57,P-03927,56',56,0,second half,0,1
S-3571,M-2002-32,T-58,P-70698,60',60,0,second half,1,0
S-3572,M-2002-32,T-58,P-62808,60',60,0,second half,0,1
S-3573,M-2002-32,T-58,P-11424,63',63,0,second half,1,0
S-3574,M-2002-32,T-58,P-37140,63',63,0,second half,0,1
S-3575,M-2002-32,T-58,P-88800,69',69,0,second half,1,0
S-3576,M-2002-32,T-58,P-07559,69',69,0,second half,0,1
S-3577,M-2002-32,T-57,P-15578,71',71,0,second half,1,0
S-3578,M-2002-32,T-57,P-20085,71',71,0,second half,0,1
S-3579,M-2002-33,T-22,P-68055,46',46,0,second half,1,0
S-3580,M-2002-33,T-22,P-63778,46',46,0,second half,0,1
S-3581,M-2002-33,T-30,P-74065,54',54,0,second half,1,0
S-3582,M-2002-33,T-30,P-53533,54',54,0,second half,0,1
S-3583,M-2002-33,T-30,P-96540,71',71,0,second half,1,0
S-3584,M-2002-33,T-30,P-57906,71',71,0,second half,0,1
S-3585,M-2002-33,T-22,P-46718,76',76,0,second half,1,0
S-3586,M-2002-33,T-22,P-05337,76',76,0,second half,0,1
S-3587,M-2002-33,T-22,P-37132,79',79,0,second half,1,0
S-3588,M-2002-33,T-22,P-04393,79',79,0,second half,0,1
S-3589,M-2002-33,T-30,P-00916,83',83,0,second half,1,0
S-3590,M-2002-33,T-30,P-80680,83',83,0,second half,0,1
S-3591,M-2002-34,T-84,P-03960,32',32,0,first half,1,0
S-3592,M-2002-34,T-84,P-46554,32',32,0,first half,0,1
S-3593,M-2002-34,T-84,P-03231,46',46,0,second half,1,0
S-3594,M-2002-34,T-84,P-64372,46',46,0,second half,1,0
S-3595,M-2002-34,T-84,P-48761,46',46,0,second half,0,1
S-3596,M-2002-34,T-84,P-86087,46',46,0,second half,0,1
S-3597,M-2002-34,T-65,P-37924,63',63,0,second half,1,0
S-3598,M-2002-34,T-65,P-35489,63',63,0,second half,0,1
S-3599,M-2002-34,T-65,P-01462,67',67,0,second half,1,0
S-3600,M-2002-34,T-65,P-62939,67',67,0,second half,0,1
S-3601,M-2002-34,T-65,P-82601,76',76,0,second half,1,0
S-3602,M-2002-34,T-65,P-42976,76',76,0,second half,0,1
S-3603,M-2002-35,T-31,P-45490,46',46,0,second half,1,0
S-3604,M-2002-35,T-31,P-03026,46',46,0,second half,0,1
S-3605,M-2002-35,T-11,P-60766,53',53,0,second half,1,0
S-3606,M-2002-35,T-11,P-99681,53',53,0,second half,0,1
S-3607,M-2002-35,T-11,P-84152,64',64,0,second half,1,0
S-3608,M-2002-35,T-11,P-18536,64',64,0,second half,0,1
S-3609,M-2002-35,T-11,P-18804,80',80,0,second half,1,0
S-3610,M-2002-35,T-31,P-32136,80',80,0,second half,1,0
S-3611,M-2002-35,T-11,P-14458,80',80,0,second half,0,1
S-3612,M-2002-35,T-31,P-65108,80',80,0,second half,0,1
S-3613,M-2002-35,T-31,P-27787,84',84,0,second half,1,0
S-3614,M-2002-35,T-31,P-55504,84',84,0,second half,0,1
S-3615,M-2002-36,T-60,P-59412,46',46,0,second half,1,0
S-3616,M-2002-36,T-60,P-51629,46',46,0,second half,0,1
S-3617,M-2002-36,T-63,P-76946,67',67,0,second half,1,0
S-3618,M-2002-36,T-63,P-11262,67',67,0,second half,0,1
S-3619,M-2002-36,T-63,P-50171,68',68,0,second half,1,0
S-3620,M-2002-36,T-63,P-26868,68',68,0,second half,0,1
S-3621,M-2002-36,T-63,P-55518,79',79,0,second half,1,0
S-3622,M-2002-36,T-63,P-53448,79',79,0,second half,0,1
S-3623,M-2002-36,T-60,P-07683,80',80,0,second half,1,0
S-3624,M-2002-36,T-60,P-15705,80',80,0,second half,0,1
S-3625,M-2002-36,T-60,P-34285,89',89,0,second half,1,0
S-3626,M-2002-36,T-60,P-57284,89',89,0,second half,0,1
S-3627,M-2002-37,T-28,P-08307,69',69,0,second half,1,0
S-3628,M-2002-37,T-28,P-94825,69',69,0,second half,0,1
S-3629,M-2002-37,T-28,P-51130,77',77,0,second half,1,0
S-3630,M-2002-37,T-28,P-00447,77',77,0,second half,0,1
S-3631,M-2002-37,T-28,P-16557,85',85,0,second half,1,0
S-3632,M-2002-37,T-28,P-91486,85',85,0,second half,0,1
S-3633,M-2002-37,T-50,P-52099,86',86,0,second half,1,0
S-3634,M-2002-37,T-50,P-27347,86',86,0,second half,0,1
S-3635,M-2002-38,T-74,P-45212,46',46,0,second half,1,0
S-3636,M-2002-38,T-74,P-71531,46',46,0,second half,0,1
S-3637,M-2002-38,T-03,P-84542,58',58,0,second half,1,0
S-3638,M-2002-38,T-03,P-19888,58',58,0,second half,0,1
S-3639,M-2002-38,T-03,P-88203,63',63,0,second half,1,0
S-3640,M-2002-38,T-03,P-60914,63',63,0,second half,1,0
S-3641,M-2002-38,T-03,P-62209,63',63,0,second half,0,1
S-3642,M-2002-38,T-03,P-11130,63',63,0,second half,0,1
S-3643,M-2002-38,T-74,P-85432,68',68,0,second half,1,0
S-3644,M-2002-38,T-74,P-20557,68',68,0,second half,0,1
S-3645,M-2002-38,T-74,P-42895,88',88,0,second half,1,0
S-3646,M-2002-38,T-74,P-80105,88',88,0,second half,0,1
S-3647,M-2002-39,T-69,P-06135,40',40,0,first half,1,0
S-3648,M-2002-39,T-69,P-30524,40',40,0,first half,0,1
S-3649,M-2002-39,T-55,P-87796,53',53,0,second half,1,0
S-3650,M-2002-39,T-55,P-78557,53',53,0,second half,0,1
S-3651,M-2002-39,T-55,P-98051,61',61,0,second half,1,0
S-3652,M-2002-39,T-55,P-88899,61',61,0,second half,0,1
S-3653,M-2002-39,T-69,P-44943,62',62,0,second half,1,0
S-3654,M-2002-39,T-69,P-74981,62',62,0,second half,0,1
S-3655,M-2002-39,T-69,P-48910,77',77,0,second half,1,0
S-3656,M-2002-39,T-69,P-12511,77',77,0,second half,0,1
S-3657,M-2002-39,T-55,P-88899,90'+2',90,2,"second half, stoppage time",1,0
S-3658,M-2002-39,T-55,P-22263,90'+2',90,2,"second half, stoppage time",0,1
S-3659,M-2002-40,T-73,P-21683,53',53,0,second half,1,0
S-3660,M-2002-40,T-73,P-14456,53',53,0,second half,0,1
S-3661,M-2002-40,T-70,P-22393,74',74,0,second half,1,0
S-3662,M-2002-40,T-70,P-73319,74',74,0,second half,0,1
S-3663,M-2002-40,T-73,P-08514,77',77,0,second half,1,0
S-3664,M-2002-40,T-73,P-23336,77',77,0,second half,0,1
S-3665,M-2002-40,T-70,P-56543,80',80,0,second half,1,0
S-3666,M-2002-40,T-70,P-68024,80',80,0,second half,0,1
S-3667,M-2002-40,T-73,P-24556,82',82,0,second half,1,0
S-3668,M-2002-40,T-73,P-38878,82',82,0,second half,0,1
S-3669,M-2002-40,T-70,P-02423,83',83,0,second half,1,0
S-3670,M-2002-40,T-70,P-10439,83',83,0,second half,0,1
S-3671,M-2002-41,T-17,P-85975,46',46,0,second half,1,0
S-3672,M-2002-41,T-17,P-14189,46',46,0,second half,0,1
S-3673,M-2002-41,T-09,P-26695,57',57,0,second half,1,0
S-3674,M-2002-41,T-09,P-79283,57',57,0,second half,0,1
S-3675,M-2002-41,T-09,P-20389,61',61,0,second half,1,0
S-3676,M-2002-41,T-09,P-57975,61',61,0,second half,0,1
S-3677,M-2002-41,T-17,P-26474,65',65,0,second half,1,0
S-3678,M-2002-41,T-17,P-03776,65',65,0,second half,0,1
S-3679,M-2002-41,T-09,P-74261,72',72,0,second half,1,0
S-3680,M-2002-41,T-09,P-58388,72',72,0,second half,0,1
S-3681,M-2002-41,T-17,P-32696,74',74,0,second half,1,0
S-3682,M-2002-41,T-17,P-20880,74',74,0,second half,0,1
S-3683,M-2002-42,T-80,P-61478,35',35,0,first half,1,0
S-3684,M-2002-42,T-80,P-49485,35',35,0,first half,0,1
S-3685,M-2002-42,T-14,P-29611,46',46,0,second half,1,0
S-3686,M-2002-42,T-14,P-37402,46',46,0,second half,0,1
S-3687,M-2002-42,T-80,P-21108,70',70,0,second half,1,0
S-3688,M-2002-42,T-80,P-41133,70',70,0,second half,0,1
S-3689,M-2002-42,T-14,P-27445,73',73,0,second half,1,0
S-3690,M-2002-42,T-14,P-84550,73',73,0,second half,1,0
S-3691,M-2002-42,T-14,P-19411,73',73,0,second half,0,1
S-3692,M-2002-42,T-14,P-57338,73',73,0,second half,0,1
S-3693,M-2002-42,T-80,P-63089,84',84,0,second half,1,0
S-3694,M-2002-42,T-80,P-16859,84',84,0,second half,0,1
S-3695,M-2002-43,T-25,P-37753,40',40,0,first half,1,0
S-3696,M-2002-43,T-25,P-23101,40',40,0,first half,0,1
S-3697,M-2002-43,T-18,P-41724,52',52,0,second half,1,0
S-3698,M-2002-43,T-18,P-10638,52',52,0,second half,0,1
S-3699,M-2002-43,T-18,P-84378,59',59,0,second half,1,0
S-3700,M-2002-43,T-18,P-91190,59',59,0,second half,0,1
S-3701,M-2002-43,T-18,P-36689,68',68,0,second half,1,0
S-3702,M-2002-43,T-18,P-75377,68',68,0,second half,0,1
S-3703,M-2002-43,T-25,P-86943,76',76,0,second half,1,0
S-3704,M-2002-43,T-25,P-03128,76',76,0,second half,0,1
S-3705,M-2002-44,T-41,P-29172,55',55,0,second half,1,0
S-3706,M-2002-44,T-41,P-01311,55',55,0,second half,0,1
S-3707,M-2002-44,T-41,P-45258,63',63,0,second half,1,0
S-3708,M-2002-44,T-41,P-15450,63',63,0,second half,0,1
S-3709,M-2002-44,T-46,P-57272,76',76,0,second half,1,0
S-3710,M-2002-44,T-46,P-98036,76',76,0,second half,1,0
S-3711,M-2002-44,T-46,P-87592,76',76,0,second half,0,1
S-3712,M-2002-44,T-46,P-76755,76',76,0,second half,0,1
S-3713,M-2002-44,T-41,P-42038,78',78,0,second half,1,0
S-3714,M-2002-44,T-41,P-83836,78',78,0,second half,0,1
S-3715,M-2002-44,T-46,P-81643,80',80,0,second half,1,0
S-3716,M-2002-44,T-46,P-80183,80',80,0,second half,0,1
S-3717,M-2002-45,T-62,P-79578,34',34,0,first half,1,0
S-3718,M-2002-45,T-62,P-04731,34',34,0,first half,0,1
S-3719,M-2002-45,T-62,P-70700,43',43,0,first half,1,0
S-3720,M-2002-45,T-62,P-53680,43',43,0,first half,0,1
S-3721,M-2002-45,T-06,P-90633,70',70,0,second half,1,0
S-3722,M-2002-45,T-06,P-64922,70',70,0,second half,0,1
S-3723,M-2002-45,T-06,P-52358,78',78,0,second half,1,0
S-3724,M-2002-45,T-06,P-80262,78',78,0,second half,0,1
S-3725,M-2002-45,T-62,P-48249,82',82,0,second half,1,0
S-3726,M-2002-45,T-62,P-89971,82',82,0,second half,0,1
S-3727,M-2002-45,T-06,P-94736,90'+2',90,2,"second half, stoppage time",1,0
S-3728,M-2002-45,T-06,P-71601,90'+2',90,2,"second half, stoppage time",0,1
S-3729,M-2002-46,T-79,P-00668,46',46,0,second half,1,0
S-3730,M-2002-46,T-44,P-46807,46',46,0,second half,1,0
S-3731,M-2002-46,T-44,P-35882,46',46,0,second half,1,0
S-3732,M-2002-46,T-79,P-22242,46',46,0,second half,0,1
S-3733,M-2002-46,T-44,P-17348,46',46,0,second half,0,1
S-3734,M-2002-46,T-44,P-48525,46',46,0,second half,0,1
S-3735,M-2002-46,T-79,P-44011,61',61,0,second half,1,0
S-3736,M-2002-46,T-79,P-72780,61',61,0,second half,0,1
S-3737,M-2002-46,T-79,P-87702,78',78,0,second half,1,0
S-3738,M-2002-46,T-79,P-63935,78',78,0,second half,0,1
S-3739,M-2002-46,T-44,P-09349,84',84,0,second half,1,0
S-3740,M-2002-46,T-44,P-12376,84',84,0,second half,0,1
S-3741,M-2002-47,T-83,P-72797,36',36,0,first half,1,0
S-3742,M-2002-47,T-83,P-91976,36',36,0,first half,0,1
S-3743,M-2002-47,T-83,P-60597,58',58,0,second half,1,0
S-3744,M-2002-47,T-83,P-86464,58',58,0,second half,0,1
S-3745,M-2002-47,T-57,P-93812,65',65,0,second half,1,0
S-3746,M-2002-47,T-57,P-03927,65',65,0,second half,0,1
S-3747,M-2002-47,T-83,P-96178,68',68,0,second half,1,0
S-3748,M-2002-47,T-83,P-49258,68',68,0,second half,0,1
S-3749,M-2002-47,T-57,P-75230,87',87,0,second half,1,0
S-3750,M-2002-47,T-57,P-09579,87',87,0,second half,0,1
S-3751,M-2002-47,T-57,P-99558,89',89,0,second half,1,0
S-3752,M-2002-47,T-57,P-68907,89',89,0,second half,0,1
S-3753,M-2002-48,T-58,P-57982,69',69,0,second half,1,0
S-3754,M-2002-48,T-58,P-82191,69',69,0,second half,0,1
S-3755,M-2002-48,T-58,P-61068,73',73,0,second half,1,0
S-3756,M-2002-48,T-58,P-39199,73',73,0,second half,0,1
S-3757,M-2002-48,T-58,P-92307,77',77,0,second half,1,0
S-3758,M-2002-48,T-58,P-57631,77',77,0,second half,0,1
S-3759,M-2002-48,T-71,P-26616,90'+3',90,3,"second half, stoppage time",1,0
S-3760,M-2002-48,T-71,P-22338,90'+3',90,3,"second half, stoppage time",0,1
S-3761,M-2002-49,T-55,P-34530,29',29,0,first half,1,0
S-3762,M-2002-49,T-55,P-78557,29',29,0,first half,0,1
S-3763,M-2002-49,T-31,P-71726,46',46,0,second half,1,0
S-3764,M-2002-49,T-31,P-51287,46',46,0,second half,0,1
S-3765,M-2002-49,T-31,P-04065,60',60,0,second half,1,0
S-3766,M-2002-49,T-31,P-73157,60',60,0,second half,0,1
S-3767,M-2002-49,T-55,P-22302,84',84,0,second half,1,0
S-3768,M-2002-49,T-55,P-75108,84',84,0,second half,0,1
S-3769,M-2002-49,T-55,P-66123,90'+1',90,1,"second half, stoppage time",1,0
S-3770,M-2002-49,T-55,P-88899,90'+1',90,1,"second half, stoppage time",0,1
S-3771,M-2002-49,T-31,P-55504,90'+2',90,2,"second half, stoppage time",1,0
S-3772,M-2002-49,T-31,P-25543,90'+2',90,2,"second half, stoppage time",0,1
S-3773,M-2002-50,T-22,P-72404,7',7,0,first half,1,0
S-3774,M-2002-50,T-22,P-05337,7',7,0,first half,0,1
S-3775,M-2002-50,T-28,P-51130,46',46,0,second half,1,0
S-3776,M-2002-50,T-28,P-10663,46',46,0,second half,0,1
S-3777,M-2002-50,T-28,P-63916,49',49,0,second half,1,0
S-3778,M-2002-50,T-28,P-34406,49',49,0,second half,0,1
S-3779,M-2002-50,T-22,P-37132,58',58,0,second half,1,0
S-3780,M-2002-50,T-22,P-26759,58',58,0,second half,0,1
S-3781,M-2002-50,T-28,P-08307,69',69,0,second half,1,0
S-3782,M-2002-50,T-28,P-94825,69',69,0,second half,0,1
S-3783,M-2002-51,T-74,P-45212,65',65,0,second half,1,0
S-3784,M-2002-51,T-74,P-71531,65',65,0,second half,0,1
S-3785,M-2002-51,T-65,P-50303,66',66,0,second half,1,0
S-3786,M-2002-51,T-65,P-35489,66',66,0,second half,0,1
S-3787,M-2002-51,T-74,P-42808,76',76,0,second half,1,0
S-3788,M-2002-51,T-74,P-80105,76',76,0,second half,0,1
S-3789,M-2002-51,T-74,P-59548,99',99,0,"extra time, first half",1,0
S-3790,M-2002-51,T-74,P-20557,99',99,0,"extra time, first half",0,1
S-3791,M-2002-52,T-60,P-69817,50',50,0,second half,1,0
S-3792,M-2002-52,T-60,P-57630,50',50,0,second half,0,1
S-3793,M-2002-52,T-60,P-07683,55',55,0,second half,1,0
S-3794,M-2002-52,T-60,P-51629,55',55,0,second half,0,1
S-3795,M-2002-52,T-73,P-24963,66',66,0,second half,1,0
S-3796,M-2002-52,T-73,P-37161,66',66,0,second half,0,1
S-3797,M-2002-52,T-73,P-08514,72',72,0,second half,1,0
S-3798,M-2002-52,T-73,P-21683,72',72,0,second half,0,1
S-3799,M-2002-52,T-73,P-24556,80',80,0,second half,1,0
S-3800,M-2002-52,T-73,P-23336,80',80,0,second half,0,1
S-3801,M-2002-52,T-60,P-59412,82',82,0,second half,1,0
S-3802,M-2002-52,T-60,P-20792,82',82,0,second half,0,1
S-3803,M-2002-53,T-46,P-98036,28',28,0,first half,1,0
S-3804,M-2002-53,T-46,P-45941,28',28,0,first half,0,1
S-3805,M-2002-53,T-46,P-13917,46',46,0,second half,1,0
S-3806,M-2002-53,T-46,P-87229,46',46,0,second half,0,1
S-3807,M-2002-53,T-83,P-78068,59',59,0,second half,1,0
S-3808,M-2002-53,T-83,P-96178,59',59,0,second half,0,1
S-3809,M-2002-53,T-46,P-89297,78',78,0,second half,1,0
S-3810,M-2002-53,T-46,P-21495,78',78,0,second half,0,1
S-3811,M-2002-53,T-83,P-60597,79',79,0,second half,1,0
S-3812,M-2002-53,T-83,P-49258,79',79,0,second half,0,1
S-3813,M-2002-53,T-83,P-58649,90',90,0,second half,1,0
S-3814,M-2002-53,T-83,P-49219,90',90,0,second half,0,1
S-3815,M-2002-54,T-09,P-20389,57',57,0,second half,1,0
S-3816,M-2002-54,T-09,P-79146,57',57,0,second half,0,1
S-3817,M-2002-54,T-06,P-12842,72',72,0,second half,1,0
S-3818,M-2002-54,T-06,P-64922,72',72,0,second half,0,1
S-3819,M-2002-54,T-09,P-57361,81',81,0,second half,1,0
S-3820,M-2002-54,T-09,P-79283,81',81,0,second half,0,1
S-3821,M-2002-54,T-09,P-74261,90',90,0,second half,1,0
S-3822,M-2002-54,T-09,P-57975,90',90,0,second half,0,1
S-3823,M-2002-55,T-44,P-46807,46',46,0,second half,1,0
S-3824,M-2002-55,T-44,P-42311,46',46,0,second half,1,0
S-3825,M-2002-55,T-44,P-96566,46',46,0,second half,0,1
S-3826,M-2002-55,T-44,P-48525,46',46,0,second half,0,1
S-3827,M-2002-55,T-80,P-31566,74',74,0,second half,1,0
S-3828,M-2002-55,T-80,P-98680,74',74,0,second half,0,1
S-3829,M-2002-55,T-80,P-23883,85',85,0,second half,1,0
S-3830,M-2002-55,T-80,P-16859,85',85,0,second half,0,1
S-3831,M-2002-55,T-44,P-48525,86',86,0,second half,1,0
S-3832,M-2002-55,T-44,P-17348,86',86,0,second half,0,1
S-3833,M-2002-55,T-80,P-21108,90',90,0,second half,1,0
S-3834,M-2002-55,T-80,P-41133,90',90,0,second half,0,1
S-3835,M-2002-56,T-41,P-83836,61',61,0,second half,1,0
S-3836,M-2002-56,T-41,P-18164,61',61,0,second half,0,1
S-3837,M-2002-56,T-71,P-96267,63',63,0,second half,1,0
S-3838,M-2002-56,T-71,P-15222,63',63,0,second half,0,1
S-3839,M-2002-56,T-71,P-51785,68',68,0,second half,1,0
S-3840,M-2002-56,T-71,P-22338,68',68,0,second half,0,1
S-3841,M-2002-56,T-41,P-42227,72',72,0,second half,1,0
S-3842,M-2002-56,T-41,P-59777,72',72,0,second half,0,1
S-3843,M-2002-56,T-71,P-55097,83',83,0,second half,1,0
S-3844,M-2002-56,T-71,P-39884,83',83,0,second half,0,1
S-3845,M-2002-57,T-28,P-53590,56',56,0,second half,1,0
S-3846,M-2002-57,T-28,P-34406,56',56,0,second half,0,1
S-3847,M-2002-57,T-09,P-62722,70',70,0,second half,1,0
S-3848,M-2002-57,T-09,P-26695,70',70,0,second half,0,1
S-3849,M-2002-57,T-28,P-51130,79',79,0,second half,1,0
S-3850,M-2002-57,T-28,P-00447,79',79,0,second half,0,1
S-3851,M-2002-57,T-28,P-16557,80',80,0,second half,1,0
S-3852,M-2002-57,T-28,P-94825,80',80,0,second half,0,1
S-3853,M-2002-58,T-83,P-60597,58',58,0,second half,1,0
S-3854,M-2002-58,T-83,P-38074,58',58,0,second half,0,1
S-3855,M-2002-58,T-31,P-32136,60',60,0,second half,1,0
S-3856,M-2002-58,T-31,P-65108,60',60,0,second half,0,1
S-3857,M-2002-58,T-83,P-34695,65',65,0,second half,1,0
S-3858,M-2002-58,T-83,P-49258,65',65,0,second half,0,1
S-3859,M-2002-58,T-31,P-55504,80',80,0,second half,1,0
S-3860,M-2002-58,T-83,P-58649,80',80,0,second half,1,0
S-3861,M-2002-58,T-31,P-03026,80',80,0,second half,0,1
S-3862,M-2002-58,T-83,P-96178,80',80,0,second half,0,1
S-3863,M-2002-58,T-31,P-27787,88',88,0,second half,1,0
S-3864,M-2002-58,T-31,P-84534,88',88,0,second half,0,1
S-3865,M-2002-59,T-71,P-51785,32',32,0,first half,1,0
S-3866,M-2002-59,T-71,P-60562,32',32,0,first half,0,1
S-3867,M-2002-59,T-71,P-75255,60',60,0,second half,1,0
S-3868,M-2002-59,T-71,P-22338,60',60,0,second half,0,1
S-3869,M-2002-59,T-73,P-24963,70',70,0,second half,1,0
S-3870,M-2002-59,T-73,P-37161,70',70,0,second half,0,1
S-3871,M-2002-59,T-73,P-76612,80',80,0,second half,1,0
S-3872,M-2002-59,T-73,P-38878,80',80,0,second half,0,1
S-3873,M-2002-59,T-71,P-96267,90',90,0,second half,1,0
S-3874,M-2002-59,T-71,P-15222,90',90,0,second half,0,1
S-3875,M-2002-59,T-73,P-20643,93',93,0,"extra time, first half",1,0
S-3876,M-2002-59,T-73,P-29415,93',93,0,"extra time, first half",0,1
S-3877,M-2002-60,T-80,P-58212,67',67,0,second half,1,0
S-3878,M-2002-60,T-80,P-41133,67',67,0,second half,0,1
S-3879,M-2002-60,T-80,P-46497,91',91,0,"extra time, first half",1,0
S-3880,M-2002-60,T-80,P-37782,91',91,0,"extra time, first half",0,1
S-3881,M-2002-61,T-71,P-15222,54',54,0,second half,1,0
S-3882,M-2002-61,T-71,P-26616,54',54,0,second half,0,1
S-3883,M-2002-61,T-71,P-07865,56',56,0,second half,1,0
S-3884,M-2002-61,T-71,P-66219,56',56,0,second half,0,1
S-3885,M-2002-61,T-31,P-27787,70',70,0,second half,1,0
S-3886,M-2002-61,T-31,P-84534,70',70,0,second half,0,1
S-3887,M-2002-61,T-71,P-55097,80',80,0,second half,1,0
S-3888,M-2002-61,T-71,P-56626,80',80,0,second half,0,1
S-3889,M-2002-61,T-31,P-32136,85',85,0,second half,1,0
S-3890,M-2002-61,T-31,P-65108,85',85,0,second half,0,1
S-3891,M-2002-61,T-31,P-55504,88',88,0,second half,1,0
S-3892,M-2002-61,T-31,P-25543,88',88,0,second half,0,1
S-3893,M-2002-62,T-80,P-46497,62',62,0,second half,1,0
S-3894,M-2002-62,T-80,P-41133,62',62,0,second half,0,1
S-3895,M-2002-62,T-09,P-62722,68',68,0,second half,1,0
S-3896,M-2002-62,T-09,P-89804,68',68,0,second half,0,1
S-3897,M-2002-62,T-80,P-31566,74',74,0,second half,1,0
S-3898,M-2002-62,T-80,P-59617,74',74,0,second half,0,1
S-3899,M-2002-62,T-09,P-26695,75',75,0,second half,1,0
S-3900,M-2002-62,T-09,P-79146,75',75,0,second half,0,1
S-3901,M-2002-62,T-09,P-79283,85',85,0,second half,1,0
S-3902,M-2002-62,T-09,P-93236,85',85,0,second half,0,1
S-3903,M-2002-62,T-80,P-21108,88',88,0,second half,1,0
S-3904,M-2002-62,T-80,P-37782,88',88,0,second half,0,1
S-3905,M-2002-63,T-80,P-46497,41',41,0,first half,1,0
S-3906,M-2002-63,T-80,P-78533,41',41,0,first half,0,1
S-3907,M-2002-63,T-71,P-55097,46',46,0,second half,1,0
S-3908,M-2002-63,T-71,P-96267,46',46,0,second half,0,1
S-3909,M-2002-63,T-71,P-60562,65',65,0,second half,1,0
S-3910,M-2002-63,T-71,P-39884,65',65,0,second half,0,1
S-3911,M-2002-63,T-80,P-31566,76',76,0,second half,1,0
S-3912,M-2002-63,T-80,P-31907,76',76,0,second half,0,1
S-3913,M-2002-63,T-71,P-56626,79',79,0,second half,1,0
S-3914,M-2002-63,T-71,P-37114,79',79,0,second half,0,1
S-3915,M-2002-63,T-80,P-21108,86',86,0,second half,1,0
S-3916,M-2002-63,T-80,P-16859,86',86,0,second half,0,1
S-3917,M-2002-64,T-31,P-27787,74',74,0,second half,1,0
S-3918,M-2002-64,T-31,P-84534,74',74,0,second half,0,1
S-3919,M-2002-64,T-31,P-65108,77',77,0,second half,1,0
S-3920,M-2002-64,T-31,P-25543,77',77,0,second half,0,1
S-3921,M-2002-64,T-31,P-03026,84',84,0,second half,1,0
S-3922,M-2002-64,T-31,P-67544,84',84,0,second half,0,1
S-3923,M-2002-64,T-09,P-57361,85',85,0,second half,1,0
S-3924,M-2002-64,T-09,P-20389,85',85,0,second half,0,1
S-3925,M-2002-64,T-09,P-62722,90',90,0,second half,1,0
S-3926,M-2002-64,T-09,P-79146,90',90,0,second half,0,1
S-4255,M-2006-01,T-17,P-32696,66',66,0,second half,1,0
S-4256,M-2006-01,T-17,P-56632,66',66,0,second half,0,1
S-4257,M-2006-01,T-31,P-08154,72',72,0,second half,1,0
S-4258,M-2006-01,T-31,P-51287,72',72,0,second half,0,1
S-4259,M-2006-01,T-17,P-26474,78',78,0,second half,1,0
S-4260,M-2006-01,T-17,P-57722,78',78,0,second half,0,1
S-4261,M-2006-01,T-31,P-27787,79',79,0,second half,1,0
S-4262,M-2006-01,T-31,P-55504,79',79,0,second half,0,1
S-4263,M-2006-01,T-31,P-32136,90'+1',90,1,"second half, stoppage time",1,0
S-4264,M-2006-01,T-17,P-55170,90'+1',90,1,"second half, stoppage time",1,0
S-4265,M-2006-01,T-31,P-24324,90'+1',90,1,"second half, stoppage time",0,1
S-4266,M-2006-01,T-17,P-07614,90'+1',90,1,"second half, stoppage time",0,1
S-4267,M-2006-02,T-25,P-86943,65',65,0,second half,1,0
S-4268,M-2006-02,T-25,P-03128,65',65,0,second half,0,1
S-4269,M-2006-02,T-57,P-05425,67',67,0,second half,1,0
S-4270,M-2006-02,T-57,P-13524,67',67,0,second half,0,1
S-4271,M-2006-02,T-25,P-98031,69',69,0,second half,1,0
S-4272,M-2006-02,T-25,P-72804,69',69,0,second half,0,1
S-4273,M-2006-02,T-57,P-49007,78',78,0,second half,1,0
S-4274,M-2006-02,T-57,P-24493,78',78,0,second half,0,1
S-4275,M-2006-02,T-57,P-07088,83',83,0,second half,1,0
S-4276,M-2006-02,T-25,P-19156,83',83,0,second half,1,0
S-4277,M-2006-02,T-57,P-67164,83',83,0,second half,0,1
S-4278,M-2006-02,T-25,P-54675,83',83,0,second half,0,1
S-4279,M-2006-03,T-55,P-94060,8',8,0,first half,1,0
S-4280,M-2006-03,T-55,P-26126,8',8,0,first half,0,1
S-4281,M-2006-03,T-28,P-51130,56',56,0,second half,1,0
S-4282,M-2006-03,T-28,P-86227,56',56,0,second half,0,1
S-4283,M-2006-03,T-55,P-22302,68',68,0,second half,1,0
