booking_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
B-1755,WC-2006,M-2006-39,T-67,P-85128,17',17,0,first half,1,0,1,1
B-1756,WC-2006,M-2006-39,T-42,P-98071,33',33,0,first half,1,0,0,0
B-1757,WC-2006,M-2006-39,T-67,P-79645,35',35,0,first half,1,0,0,0
B-1758,WC-2006,M-2006-39,T-67,P-08415,37',37,0,first half,1,0,0,0
B-1759,WC-2006,M-2006-39,T-42,P-20335,41',41,0,first half,1,0,1,1
B-1760,WC-2006,M-2006-39,T-42,P-93241,43',43,0,first half,1,0,0,0
B-1761,WC-2006,M-2006-39,T-67,P-41962,57',57,0,second half,1,0,0,0
B-1762,WC-2006,M-2006-40,T-48,P-33312,28',28,0,first half,1,0,0,0
B-1763,WC-2006,M-2006-40,T-48,P-96131,42',42,0,first half,1,0,0,0
B-1764,WC-2006,M-2006-40,T-48,P-13377,48',48,0,second half,1,0,0,0
B-1765,WC-2006,M-2006-40,T-03,P-66229,57',57,0,second half,1,0,0,0
B-1766,WC-2006,M-2006-40,T-03,P-77063,90',90,0,second half,1,0,0,0
B-1767,WC-2006,M-2006-41,T-41,P-18164,31',31,0,first half,1,0,0,0
B-1768,WC-2006,M-2006-41,T-20,P-30878,35',35,0,first half,1,0,1,1
B-1769,WC-2006,M-2006-42,T-32,P-12805,5',5,0,first half,1,0,0,0
B-1770,WC-2006,M-2006-42,T-83,P-97784,7',7,0,first half,1,0,0,0
B-1771,WC-2006,M-2006-42,T-32,P-52437,32',32,0,first half,1,0,0,0
B-1772,WC-2006,M-2006-42,T-32,P-29967,81',81,0,second half,1,0,0,0
B-1773,WC-2006,M-2006-42,T-32,P-09728,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-1774,WC-2006,M-2006-43,T-18,P-41724,32',32,0,first half,1,0,1,1
B-1775,WC-2006,M-2006-43,T-18,P-42144,38',38,0,first half,1,0,0,0
B-1776,WC-2006,M-2006-43,T-18,P-29621,61',61,0,second half,1,0,1,1
B-1777,WC-2006,M-2006-43,T-18,P-85818,70',70,0,second half,1,0,0,0
B-1778,WC-2006,M-2006-43,T-04,P-83566,81',81,0,second half,1,0,1,1
B-1779,WC-2006,M-2006-44,T-44,P-87604,40',40,0,first half,1,0,0,0
B-1780,WC-2006,M-2006-44,T-09,P-30363,44',44,0,first half,1,0,0,0
B-1781,WC-2006,M-2006-45,T-63,P-88041,27',27,0,first half,1,0,0,0
B-1782,WC-2006,M-2006-45,T-73,P-21683,30',30,0,first half,1,0,0,0
B-1783,WC-2006,M-2006-45,T-73,P-83711,35',35,0,first half,1,0,0,0
B-1784,WC-2006,M-2006-45,T-73,P-15314,75',75,0,second half,1,0,0,0
B-1785,WC-2006,M-2006-45,T-63,P-20886,77',77,0,second half,1,0,0,0
B-1786,WC-2006,M-2006-46,T-79,P-00640,9',9,0,first half,1,0,1,1
B-1787,WC-2006,M-2006-46,T-81,P-18200,18',18,0,first half,1,0,0,0
B-1788,WC-2006,M-2006-46,T-79,P-89154,43',43,0,first half,1,0,0,0
B-1789,WC-2006,M-2006-46,T-81,P-56584,47',47,0,second half,1,0,0,0
B-1790,WC-2006,M-2006-46,T-81,P-60675,61',61,0,second half,1,0,0,0
B-1791,WC-2006,M-2006-46,T-81,P-07368,65',65,0,second half,1,0,0,0
B-1792,WC-2006,M-2006-46,T-79,P-76769,90',90,0,second half,1,0,0,0
B-1793,WC-2006,M-2006-47,T-71,P-06608,23',23,0,first half,1,0,0,0
B-1794,WC-2006,M-2006-47,T-71,P-76780,37',37,0,first half,1,0,0,0
B-1795,WC-2006,M-2006-47,T-75,P-94161,43',43,0,first half,1,0,0,0
B-1796,WC-2006,M-2006-47,T-75,P-59636,55',55,0,second half,1,0,0,0
B-1797,WC-2006,M-2006-47,T-75,P-56006,69',69,0,second half,1,0,0,0
B-1798,WC-2006,M-2006-47,T-71,P-07865,78',78,0,second half,1,0,0,0
B-1799,WC-2006,M-2006-47,T-71,P-26616,78',78,0,second half,1,0,0,0
B-1800,WC-2006,M-2006-47,T-71,P-22338,80',80,0,second half,1,0,0,0
B-1801,WC-2006,M-2006-47,T-75,P-10953,82',82,0,second half,1,0,0,0
B-1802,WC-2006,M-2006-47,T-75,P-25758,90',90,0,second half,1,0,0,0
B-1803,WC-2006,M-2006-48,T-30,P-93048,30',30,0,first half,1,0,0,0
B-1804,WC-2006,M-2006-48,T-77,P-43931,38',38,0,first half,1,0,0,0
B-1805,WC-2006,M-2006-48,T-77,P-64772,44',44,0,first half,1,0,0,0
B-1806,WC-2006,M-2006-48,T-77,P-57309,88',88,0,second half,1,0,0,0
B-1807,WC-2006,M-2006-49,T-31,P-35264,27',27,0,first half,1,0,0,0
B-1808,WC-2006,M-2006-49,T-74,P-30568,28',28,0,first half,1,0,1,1
B-1809,WC-2006,M-2006-49,T-74,P-20557,48',48,0,second half,1,0,0,0
B-1810,WC-2006,M-2006-49,T-74,P-45212,78',78,0,second half,1,0,0,0
B-1811,WC-2006,M-2006-50,T-03,P-64352,45'+1',45,1,"first half, stoppage time",1,0,0,0
B-1812,WC-2006,M-2006-50,T-46,P-44763,70',70,0,second half,1,0,0,0
B-1813,WC-2006,M-2006-50,T-46,P-86098,82',82,0,second half,1,0,0,0
B-1814,WC-2006,M-2006-50,T-03,P-60914,112',112,0,"extra time, second half",1,0,0,0
B-1815,WC-2006,M-2006-50,T-46,P-89297,118',118,0,"extra time, second half",1,0,0,0
B-1816,WC-2006,M-2006-50,T-46,P-89438,119',119,0,"extra time, second half",1,0,0,0
B-1817,WC-2006,M-2006-51,T-28,P-71420,18',18,0,first half,1,0,0,0
B-1818,WC-2006,M-2006-51,T-25,P-49265,24',24,0,first half,1,0,0,0
B-1819,WC-2006,M-2006-51,T-25,P-86943,37',37,0,first half,1,0,0,0
B-1820,WC-2006,M-2006-51,T-25,P-92146,67',67,0,second half,1,0,0,0
B-1821,WC-2006,M-2006-51,T-28,P-72859,78',78,0,second half,1,0,0,0
B-1822,WC-2006,M-2006-51,T-28,P-50944,82',82,0,second half,1,0,0,0
B-1823,WC-2006,M-2006-52,T-48,P-69700,2',2,0,first half,1,0,0,0
B-1824,WC-2006,M-2006-52,T-48,P-46895,7',7,0,first half,1,0,1,1
B-1825,WC-2006,M-2006-52,T-58,P-17581,20',20,0,first half,1,0,0,0
B-1826,WC-2006,M-2006-52,T-58,P-80908,31',31,0,first half,1,0,1,1
B-1827,WC-2006,M-2006-52,T-58,P-92307,50',50,0,second half,1,0,0,0
B-1828,WC-2006,M-2006-52,T-48,P-21832,59',59,0,second half,1,0,1,1
B-1829,WC-2006,M-2006-52,T-58,P-57496,60',60,0,second half,1,0,0,0
B-1830,WC-2006,M-2006-52,T-58,P-96343,73',73,0,second half,1,0,1,1
B-1831,WC-2006,M-2006-52,T-48,P-51336,73',73,0,second half,1,0,0,0
B-1832,WC-2006,M-2006-52,T-48,P-68125,74',74,0,second half,1,0,0,0
B-1833,WC-2006,M-2006-52,T-58,P-45712,76',76,0,second half,1,0,0,0
B-1834,WC-2006,M-2006-52,T-58,P-62437,76',76,0,second half,1,0,0,0
B-1835,WC-2006,M-2006-53,T-04,P-63129,23',23,0,first half,1,0,0,0
B-1836,WC-2006,M-2006-53,T-41,P-99473,29',29,0,first half,1,0,0,0
B-1837,WC-2006,M-2006-53,T-04,P-44926,49',49,0,second half,1,0,0,0
B-1838,WC-2006,M-2006-53,T-41,P-37126,50',50,0,second half,0,1,0,1
B-1839,WC-2006,M-2006-53,T-04,P-14862,61',61,0,second half,1,0,0,0
B-1840,WC-2006,M-2006-53,T-41,P-18164,89',89,0,second half,1,0,0,0
B-1841,WC-2006,M-2006-53,T-41,P-42227,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-1842,WC-2006,M-2006-54,T-75,P-97143,59',59,0,second half,1,0,0,0
B-1843,WC-2006,M-2006-55,T-32,P-09728,7',7,0,first half,1,0,0,0
B-1844,WC-2006,M-2006-55,T-32,P-50641,11',11,0,first half,1,0,0,0
B-1845,WC-2006,M-2006-55,T-09,P-20372,13',13,0,first half,1,0,0,0
B-1846,WC-2006,M-2006-55,T-32,P-25083,29',29,0,first half,1,0,0,0
B-1847,WC-2006,M-2006-55,T-32,P-77757,38',38,0,first half,1,0,0,0
B-1848,WC-2006,M-2006-55,T-09,P-98607,44',44,0,first half,1,0,0,0
B-1849,WC-2006,M-2006-55,T-32,P-38556,48',48,0,second half,1,0,1,1
B-1850,WC-2006,M-2006-56,T-30,P-96540,68',68,0,second half,1,0,0,0
B-1851,WC-2006,M-2006-56,T-73,P-51089,82',82,0,second half,1,0,0,0
B-1852,WC-2006,M-2006-56,T-30,P-55659,87',87,0,second half,1,0,0,0
B-1853,WC-2006,M-2006-56,T-30,P-56430,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-1854,WC-2006,M-2006-57,T-31,P-36287,3',3,0,first half,1,0,0,0
B-1855,WC-2006,M-2006-57,T-03,P-60914,46',46,0,second half,1,0,0,0
B-1856,WC-2006,M-2006-57,T-03,P-77063,60',60,0,second half,1,0,0,0
B-1857,WC-2006,M-2006-57,T-03,P-33570,88',88,0,second half,1,0,0,0
B-1858,WC-2006,M-2006-57,T-31,P-24324,94',94,0,"extra time, first half",1,0,0,0
B-1859,WC-2006,M-2006-57,T-03,P-38198,95',95,0,"extra time, first half",1,0,0,0
B-1860,WC-2006,M-2006-57,T-31,P-43481,114',114,0,"extra time, second half",1,0,0,0
B-1861,WC-2006,M-2006-57,T-03,P-16541,120',120,0,"extra time, second half",0,1,0,1
B-1862,WC-2006,M-2006-58,T-81,P-18200,16',16,0,first half,1,0,0,0
B-1863,WC-2006,M-2006-58,T-81,P-98387,21',21,0,first half,1,0,0,0
B-1864,WC-2006,M-2006-58,T-81,P-69073,67',67,0,second half,1,0,0,0
B-1865,WC-2006,M-2006-59,T-28,P-71420,30',30,0,first half,1,0,0,0
B-1866,WC-2006,M-2006-59,T-58,P-92307,44',44,0,first half,1,0,0,0
B-1867,WC-2006,M-2006-59,T-28,P-99967,62',62,0,second half,0,1,0,1
B-1868,WC-2006,M-2006-59,T-28,P-61216,107',107,0,"extra time, second half",1,0,0,0
B-1869,WC-2006,M-2006-59,T-58,P-37760,111',111,0,"extra time, second half",1,0,0,0
B-1870,WC-2006,M-2006-60,T-09,P-91718,25',25,0,first half,1,0,0,0
B-1871,WC-2006,M-2006-60,T-09,P-98607,45',45,0,first half,1,0,0,0
B-1872,WC-2006,M-2006-60,T-09,P-62722,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-1873,WC-2006,M-2006-60,T-30,P-23315,74',74,0,second half,1,0,0,0
B-1874,WC-2006,M-2006-60,T-09,P-42918,75',75,0,second half,1,0,0,0
B-1875,WC-2006,M-2006-60,T-30,P-48944,87',87,0,second half,1,0,0,0
B-1876,WC-2006,M-2006-60,T-30,P-56947,88',88,0,second half,1,0,0,0
B-1877,WC-2006,M-2006-61,T-31,P-08154,40',40,0,first half,1,0,0,0
B-1878,WC-2006,M-2006-61,T-31,P-04065,56',56,0,second half,1,0,0,0
B-1879,WC-2006,M-2006-61,T-41,P-22378,90',90,0,second half,1,0,0,0
B-1880,WC-2006,M-2006-62,T-58,P-37760,83',83,0,second half,1,0,0,0
B-1881,WC-2006,M-2006-62,T-30,P-48944,87',87,0,second half,1,0,0,0
B-1882,WC-2006,M-2006-63,T-31,P-35264,7',7,0,first half,1,0,0,0
B-1883,WC-2006,M-2006-63,T-58,P-55321,24',24,0,first half,1,0,0,0
B-1884,WC-2006,M-2006-63,T-58,P-80908,33',33,0,first half,1,0,0,0
B-1885,WC-2006,M-2006-63,T-58,P-16378,60',60,0,second half,1,0,0,0
B-1886,WC-2006,M-2006-63,T-31,P-43400,78',78,0,second half,1,0,0,0
B-1887,WC-2006,M-2006-64,T-41,P-42227,5',5,0,first half,1,0,0,0
B-1888,WC-2006,M-2006-64,T-30,P-23315,12',12,0,first half,1,0,0,0
B-1889,WC-2006,M-2006-64,T-30,P-58415,76',76,0,second half,1,0,0,0
B-1890,WC-2006,M-2006-64,T-30,P-56430,110',110,0,"extra time, second half",0,1,0,1
B-1891,WC-2006,M-2006-64,T-30,P-18830,111',111,0,"extra time, second half",1,0,0,0
B-1971,WC-2010,M-2010-01,T-46,P-85916,18',18,0,first half,1,0,0,0
B-1972,WC-2010,M-2010-01,T-70,P-92279,27',27,0,first half,1,0,0,0
B-1973,WC-2010,M-2010-01,T-46,P-89297,57',57,0,second half,1,0,0,0
B-1974,WC-2010,M-2010-01,T-70,P-37930,70',70,0,second half,1,0,0,0
B-1975,WC-2010,M-2010-02,T-30,P-72916,12',12,0,first half,1,0,0,0
B-1976,WC-2010,M-2010-02,T-30,P-55659,19',19,0,first half,1,0,0,0
B-1977,WC-2010,M-2010-02,T-84,P-92649,59',59,0,second half,1,0,0,0
B-1978,WC-2010,M-2010-02,T-84,P-36662,65',65,0,second half,1,0,1,1
B-1979,WC-2010,M-2010-02,T-30,P-09884,68',68,0,second half,1,0,0,0
B-1980,WC-2010,M-2010-02,T-84,P-89878,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-1981,WC-2010,M-2010-03,T-33,P-05210,56',56,0,second half,1,0,0,0
B-1982,WC-2010,M-2010-04,T-03,P-56859,41',41,0,first half,1,0,0,0
B-1983,WC-2010,M-2010-04,T-50,P-98826,77',77,0,second half,1,0,0,0
B-1984,WC-2010,M-2010-05,T-28,P-95616,26',26,0,first half,1,0,0,0
B-1985,WC-2010,M-2010-05,T-83,P-77238,39',39,0,first half,1,0,0,0
B-1986,WC-2010,M-2010-05,T-83,P-78640,47',47,0,second half,1,0,0,0
B-1987,WC-2010,M-2010-05,T-28,P-50944,60',60,0,second half,1,0,0,0
B-1988,WC-2010,M-2010-05,T-28,P-62157,61',61,0,second half,1,0,0,0
B-1989,WC-2010,M-2010-05,T-83,P-36179,74',74,0,second half,1,0,0,0
B-1990,WC-2010,M-2010-06,T-69,P-06159,35',35,0,first half,1,0,0,0
B-1991,WC-2010,M-2010-06,T-01,P-22008,59',59,0,second half,1,0,1,1
B-1992,WC-2010,M-2010-06,T-69,P-75452,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-1993,WC-2010,M-2010-06,T-01,P-70560,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-1994,WC-2010,M-2010-07,T-66,P-18094,19',19,0,first half,1,0,0,0
B-1995,WC-2010,M-2010-07,T-32,P-56448,26',26,0,first half,1,0,0,0
B-1996,WC-2010,M-2010-07,T-66,P-32588,54',54,0,second half,1,0,1,1
B-1997,WC-2010,M-2010-07,T-66,P-88851,83',83,0,second half,1,0,0,0
B-1998,WC-2010,M-2010-07,T-32,P-69641,89',89,0,second half,1,0,0,0
B-1999,WC-2010,M-2010-08,T-31,P-12818,12',12,0,first half,1,0,0,0
B-2000,WC-2010,M-2010-08,T-04,P-66908,24',24,0,first half,1,0,0,0
B-2001,WC-2010,M-2010-08,T-04,P-91832,46',46,0,second half,1,0,0,0
B-2002,WC-2010,M-2010-08,T-04,P-44926,56',56,0,second half,0,1,0,1
B-2003,WC-2010,M-2010-08,T-04,P-70545,58',58,0,second half,1,0,0,0
B-2004,WC-2010,M-2010-08,T-31,P-10713,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2005,WC-2010,M-2010-09,T-48,P-53668,44',44,0,first half,1,0,0,0
B-2006,WC-2010,M-2010-09,T-48,P-99934,49',49,0,second half,1,0,0,0
B-2007,WC-2010,M-2010-09,T-22,P-14988,63',63,0,second half,1,0,0,0
B-2008,WC-2010,M-2010-10,T-11,P-93209,72',72,0,second half,1,0,0,0
B-2009,WC-2010,M-2010-10,T-44,P-00148,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-2010,WC-2010,M-2010-11,T-55,P-21823,62',62,0,second half,1,0,0,0
B-2011,WC-2010,M-2010-11,T-41,P-22378,70',70,0,second half,1,0,0,0
B-2012,WC-2010,M-2010-12,T-49,P-10960,42',42,0,first half,1,0,0,0
B-2013,WC-2010,M-2010-12,T-68,P-37913,55',55,0,second half,1,0,0,0
B-2014,WC-2010,M-2010-12,T-49,P-57058,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2015,WC-2010,M-2010-13,T-42,P-48968,7',7,0,first half,1,0,0,0
B-2016,WC-2010,M-2010-13,T-42,P-75763,21',21,0,first half,1,0,0,0
B-2017,WC-2010,M-2010-13,T-58,P-70442,21',21,0,first half,1,0,0,0
B-2018,WC-2010,M-2010-14,T-09,P-86499,88',88,0,second half,1,0,0,0
B-2019,WC-2010,M-2010-15,T-13,P-41671,4',4,0,first half,1,0,0,0
B-2020,WC-2010,M-2010-15,T-13,P-96009,19',19,0,first half,1,0,0,0
B-2021,WC-2010,M-2010-15,T-35,P-15185,33',33,0,first half,1,0,0,0
B-2022,WC-2010,M-2010-16,T-75,P-49127,30',30,0,first half,1,0,0,0
B-2023,WC-2010,M-2010-16,T-75,P-09704,73',73,0,second half,1,0,0,0
B-2024,WC-2010,M-2010-16,T-75,P-46325,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-2025,WC-2010,M-2010-16,T-75,P-59636,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2026,WC-2010,M-2010-17,T-70,P-38095,6',6,0,first half,1,0,0,0
B-2027,WC-2010,M-2010-17,T-70,P-92279,42',42,0,first half,1,0,0,0
B-2028,WC-2010,M-2010-17,T-70,P-38574,76',76,0,second half,0,1,0,1
B-2029,WC-2010,M-2010-18,T-71,P-32822,10',10,0,first half,1,0,0,0
B-2030,WC-2010,M-2010-18,T-71,P-40927,34',34,0,first half,1,0,0,0
B-2031,WC-2010,M-2010-18,T-03,P-56859,54',54,0,second half,1,0,0,0
B-2032,WC-2010,M-2010-18,T-03,P-77063,55',55,0,second half,1,0,0,0
B-2033,WC-2010,M-2010-18,T-03,P-64352,74',74,0,second half,1,0,0,0
B-2034,WC-2010,M-2010-19,T-33,P-11436,15',15,0,first half,1,0,0,0
B-2035,WC-2010,M-2010-19,T-50,P-34118,33',33,0,first half,0,1,0,1
B-2036,WC-2010,M-2010-19,T-33,P-10140,59',59,0,second half,1,0,0,0
B-2037,WC-2010,M-2010-19,T-33,P-58348,88',88,0,second half,1,0,0,0
B-2038,WC-2010,M-2010-19,T-50,P-62448,89',89,0,second half,1,0,0,0
B-2039,WC-2010,M-2010-20,T-46,P-73255,4',4,0,first half,1,0,0,0
B-2040,WC-2010,M-2010-20,T-30,P-09884,45'+1',45,1,"first half, stoppage time",1,0,0,0
B-2041,WC-2010,M-2010-20,T-46,P-85916,48',48,0,second half,1,0,0,0
B-2042,WC-2010,M-2010-20,T-46,P-21208,49',49,0,second half,1,0,0,0
B-2043,WC-2010,M-2010-20,T-30,P-04469,78',78,0,second half,1,0,0,0
B-2044,WC-2010,M-2010-20,T-46,P-11191,82',82,0,second half,1,0,0,0
B-2045,WC-2010,M-2010-21,T-31,P-27787,12',12,0,first half,1,0,1,1
B-2046,WC-2010,M-2010-21,T-66,P-95482,18',18,0,first half,1,0,0,0
B-2047,WC-2010,M-2010-21,T-66,P-33059,19',19,0,first half,1,0,0,0
B-2048,WC-2010,M-2010-21,T-31,P-13029,22',22,0,first half,1,0,0,0
B-2049,WC-2010,M-2010-21,T-31,P-18599,32',32,0,first half,1,0,0,0
B-2050,WC-2010,M-2010-21,T-66,P-47415,57',57,0,second half,1,0,0,0
B-2051,WC-2010,M-2010-21,T-66,P-68901,59',59,0,second half,1,0,0,0
B-2052,WC-2010,M-2010-21,T-31,P-43400,73',73,0,second half,1,0,0,0
B-2053,WC-2010,M-2010-22,T-69,P-68662,35',35,0,first half,1,0,0,0
B-2054,WC-2010,M-2010-22,T-83,P-36179,40',40,0,first half,1,0,0,0
B-2055,WC-2010,M-2010-22,T-69,P-10829,69',69,0,second half,1,0,0,0
B-2056,WC-2010,M-2010-22,T-69,P-91038,72',72,0,second half,1,0,0,0
B-2057,WC-2010,M-2010-22,T-69,P-65942,75',75,0,second half,1,0,0,0
B-2058,WC-2010,M-2010-23,T-28,P-50944,58',58,0,second half,1,0,0,0
B-2059,WC-2010,M-2010-23,T-01,P-23484,85',85,0,second half,1,0,0,0
B-2060,WC-2010,M-2010-24,T-48,P-20084,36',36,0,first half,1,0,0,0
B-2061,WC-2010,M-2010-25,T-04,P-14290,24',24,0,first half,0,1,0,1
B-2062,WC-2010,M-2010-25,T-32,P-56284,40',40,0,first half,1,0,0,0
B-2063,WC-2010,M-2010-25,T-32,P-93750,79',79,0,second half,1,0,0,0
B-2064,WC-2010,M-2010-25,T-32,P-50270,84',84,0,second half,1,0,0,0
B-2065,WC-2010,M-2010-25,T-04,P-66908,85',85,0,second half,1,0,0,0
B-2066,WC-2010,M-2010-26,T-11,P-68512,49',49,0,second half,1,0,0,0
B-2067,WC-2010,M-2010-26,T-11,P-48783,75',75,0,second half,1,0,0,0
B-2068,WC-2010,M-2010-26,T-22,P-00212,86',86,0,second half,1,0,0,0
B-2069,WC-2010,M-2010-26,T-22,P-14988,87',87,0,second half,1,0,0,0
B-2070,WC-2010,M-2010-27,T-68,P-88680,42',42,0,first half,1,0,0,0
B-2071,WC-2010,M-2010-27,T-55,P-18210,45',45,0,first half,1,0,0,0
B-2072,WC-2010,M-2010-27,T-68,P-26852,47',47,0,second half,1,0,0,0
B-2073,WC-2010,M-2010-27,T-68,P-57948,84',84,0,second half,1,0,0,0
B-2074,WC-2010,M-2010-27,T-68,P-57948,84',84,0,second half,1,0,0,0
B-2075,WC-2010,M-2010-28,T-49,P-20963,14',14,0,first half,1,0,0,0
B-2076,WC-2010,M-2010-28,T-49,P-84524,28',28,0,first half,1,0,0,0
B-2077,WC-2010,M-2010-28,T-49,P-81126,87',87,0,second half,1,0,0,0
B-2078,WC-2010,M-2010-29,T-42,P-59702,31',31,0,first half,1,0,0,0
B-2079,WC-2010,M-2010-29,T-42,P-98071,75',75,0,second half,1,0,0,0
B-2080,WC-2010,M-2010-29,T-09,P-58388,85',85,0,second half,1,0,1,1
B-2081,WC-2010,M-2010-29,T-42,P-19801,86',86,0,second half,1,0,0,0
B-2082,WC-2010,M-2010-30,T-51,P-35746,32',32,0,first half,1,0,0,0
B-2083,WC-2010,M-2010-30,T-58,P-47801,38',38,0,first half,1,0,0,0
B-2084,WC-2010,M-2010-30,T-51,P-57041,47',47,0,second half,1,0,0,0
B-2085,WC-2010,M-2010-30,T-58,P-14428,70',70,0,second half,1,0,0,0
B-2086,WC-2010,M-2010-31,T-13,P-66477,2',2,0,first half,1,0,0,0
B-2087,WC-2010,M-2010-31,T-75,P-27813,18',18,0,first half,1,0,0,0
B-2088,WC-2010,M-2010-31,T-13,P-41671,22',22,0,first half,1,0,0,0
B-2089,WC-2010,M-2010-31,T-13,P-23300,25',25,0,first half,1,0,0,0
B-2090,WC-2010,M-2010-31,T-75,P-54713,31',31,0,first half,0,1,0,1
B-2091,WC-2010,M-2010-31,T-75,P-97143,48',48,0,second half,1,0,0,0
B-2092,WC-2010,M-2010-31,T-13,P-96009,60',60,0,second half,1,0,0,0
B-2093,WC-2010,M-2010-31,T-75,P-09596,60',60,0,second half,1,0,0,0
B-2094,WC-2010,M-2010-31,T-13,P-49014,61',61,0,second half,1,0,0,0
B-2095,WC-2010,M-2010-31,T-13,P-65631,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2096,WC-2010,M-2010-32,T-35,P-06476,8',8,0,first half,1,0,0,0
B-2097,WC-2010,M-2010-32,T-35,P-57482,38',38,0,first half,1,0,0,0
B-2098,WC-2010,M-2010-33,T-30,P-72795,25',25,0,first half,0,1,0,1
B-2099,WC-2010,M-2010-33,T-30,P-82555,71',71,0,second half,1,0,0,0
B-2100,WC-2010,M-2010-34,T-84,P-95196,68',68,0,second half,1,0,0,0
B-2101,WC-2010,M-2010-34,T-46,P-36515,77',77,0,second half,1,0,0,0
B-2102,WC-2010,M-2010-34,T-46,P-02461,86',86,0,second half,1,0,0,0
B-2103,WC-2010,M-2010-35,T-33,P-52378,30',30,0,first half,1,0,0,0
B-2104,WC-2010,M-2010-35,T-03,P-06108,76',76,0,second half,1,0,0,0
B-2105,WC-2010,M-2010-36,T-50,P-39249,31',31,0,first half,1,0,0,0
B-2106,WC-2010,M-2010-36,T-50,P-62448,37',37,0,first half,1,0,0,0
B-2107,WC-2010,M-2010-36,T-50,P-04333,42',42,0,first half,1,0,0,0
B-2108,WC-2010,M-2010-36,T-71,P-51785,68',68,0,second half,1,0,0,0
B-2109,WC-2010,M-2010-37,T-69,P-65942,40',40,0,first half,1,0,0,0
B-2110,WC-2010,M-2010-37,T-28,P-43764,48',48,0,second half,1,0,0,0
B-2111,WC-2010,M-2010-37,T-69,P-20008,79',79,0,second half,1,0,0,0
B-2112,WC-2010,M-2010-37,T-69,P-21784,81',81,0,second half,1,0,0,0
B-2113,WC-2010,M-2010-38,T-01,P-70560,12',12,0,first half,1,0,0,0
B-2114,WC-2010,M-2010-38,T-83,P-07475,62',62,0,second half,1,0,0,0
B-2115,WC-2010,M-2010-38,T-01,P-77742,76',76,0,second half,1,0,1,1
B-2116,WC-2010,M-2010-38,T-01,P-23484,83',83,0,second half,1,0,0,0
B-2117,WC-2010,M-2010-38,T-83,P-91976,90',90,0,second half,1,0,0,0
B-2118,WC-2010,M-2010-39,T-66,P-32588,18',18,0,first half,1,0,0,0
B-2119,WC-2010,M-2010-39,T-04,P-69089,49',49,0,second half,1,0,0,0
B-2120,WC-2010,M-2010-39,T-04,P-14862,50',50,0,second half,1,0,0,0
B-2121,WC-2010,M-2010-39,T-66,P-71962,59',59,0,second half,1,0,0,0
B-2122,WC-2010,M-2010-39,T-04,P-83566,67',67,0,second half,1,0,0,0
B-2123,WC-2010,M-2010-40,T-32,P-01945,40',40,0,first half,1,0,0,0
B-2124,WC-2010,M-2010-40,T-31,P-28154,43',43,0,first half,1,0,0,0
B-2125,WC-2010,M-2010-41,T-55,P-21823,10',10,0,first half,1,0,0,0
B-2126,WC-2010,M-2010-41,T-55,P-34530,41',41,0,first half,1,0,0,0
B-2127,WC-2010,M-2010-41,T-49,P-81126,56',56,0,second half,1,0,0,0
B-2128,WC-2010,M-2010-42,T-68,P-37913,16',16,0,first half,1,0,0,0
B-2129,WC-2010,M-2010-42,T-41,P-88863,31',31,0,first half,1,0,0,0
B-2130,WC-2010,M-2010-42,T-68,P-14764,40',40,0,first half,1,0,0,0
B-2131,WC-2010,M-2010-42,T-68,P-55404,50',50,0,second half,1,0,0,0
B-2132,WC-2010,M-2010-42,T-41,P-92874,67',67,0,second half,1,0,0,0
B-2133,WC-2010,M-2010-42,T-41,P-47246,76',76,0,second half,1,0,0,0
B-2134,WC-2010,M-2010-42,T-68,P-83904,82',82,0,second half,1,0,0,0
B-2135,WC-2010,M-2010-42,T-41,P-01045,83',83,0,second half,1,0,0,0
B-2136,WC-2010,M-2010-43,T-48,P-33312,17',17,0,first half,1,0,0,0
B-2137,WC-2010,M-2010-43,T-11,P-93209,25',25,0,first half,1,0,0,0
B-2138,WC-2010,M-2010-43,T-48,P-68125,65',65,0,second half,1,0,0,0
B-2139,WC-2010,M-2010-43,T-48,P-21832,70',70,0,second half,1,0,0,0
B-2140,WC-2010,M-2010-43,T-11,P-48783,81',81,0,second half,1,0,0,0
B-2141,WC-2010,M-2010-44,T-44,P-61292,12',12,0,first half,1,0,0,0
B-2142,WC-2010,M-2010-44,T-44,P-26303,26',26,0,first half,1,0,0,0
B-2143,WC-2010,M-2010-44,T-22,P-83625,29',29,0,first half,1,0,0,0
B-2144,WC-2010,M-2010-44,T-22,P-46718,48',48,0,second half,1,0,0,0
