player_appearance_id,match_id,team_id,player_id,starter,substitute,shirt_number
PA-1773,M-1978-02,T-41,P-99788,1,0,8
PA-1774,M-1978-02,T-41,P-88467,1,0,9
PA-1775,M-1978-02,T-41,P-12030,1,0,10
PA-1776,M-1978-02,T-41,P-93788,1,0,14
PA-1777,M-1978-02,T-41,P-44349,1,0,16
PA-1778,M-1978-02,T-41,P-57787,1,0,18
PA-1779,M-1978-02,T-41,P-91717,1,0,21
PA-1780,M-1978-02,T-41,P-17293,0,1,15
PA-1781,M-1978-02,T-30,P-03719,1,0,3
PA-1782,M-1978-02,T-30,P-34605,1,0,4
PA-1783,M-1978-02,T-30,P-56255,1,0,7
PA-1784,M-1978-02,T-30,P-54040,1,0,8
PA-1785,M-1978-02,T-30,P-65887,1,0,10
PA-1786,M-1978-02,T-30,P-48925,1,0,11
PA-1787,M-1978-02,T-30,P-08939,1,0,15
PA-1788,M-1978-02,T-30,P-83674,1,0,16
PA-1789,M-1978-02,T-30,P-16067,1,0,17
PA-1790,M-1978-02,T-30,P-74565,1,0,19
PA-1791,M-1978-02,T-30,P-32988,1,0,21
PA-1792,M-1978-02,T-30,P-27315,0,1,14
PA-1793,M-1978-02,T-30,P-67442,0,1,20
PA-1794,M-1978-03,T-79,P-32712,1,0,2
PA-1795,M-1978-03,T-79,P-10069,1,0,3
PA-1796,M-1978-03,T-79,P-71287,1,0,5
PA-1797,M-1978-03,T-79,P-66055,1,0,6
PA-1798,M-1978-03,T-79,P-94864,1,0,7
PA-1799,M-1978-03,T-79,P-44105,1,0,8
PA-1800,M-1978-03,T-79,P-47488,1,0,9
PA-1801,M-1978-03,T-79,P-12467,1,0,10
PA-1802,M-1978-03,T-79,P-25130,1,0,11
PA-1803,M-1978-03,T-79,P-16979,1,0,20
PA-1804,M-1978-03,T-79,P-99636,1,0,22
PA-1805,M-1978-03,T-79,P-36542,0,1,12
PA-1806,M-1978-03,T-79,P-50864,0,1,14
PA-1807,M-1978-03,T-46,P-07985,1,0,1
PA-1808,M-1978-03,T-46,P-04060,1,0,3
PA-1809,M-1978-03,T-46,P-04466,1,0,4
PA-1810,M-1978-03,T-46,P-84173,1,0,5
PA-1811,M-1978-03,T-46,P-55869,1,0,6
PA-1812,M-1978-03,T-46,P-08713,1,0,7
PA-1813,M-1978-03,T-46,P-64532,1,0,9
PA-1814,M-1978-03,T-46,P-26316,1,0,11
PA-1815,M-1978-03,T-46,P-64464,1,0,12
PA-1816,M-1978-03,T-46,P-69029,1,0,17
PA-1817,M-1978-03,T-46,P-52419,1,0,21
PA-1818,M-1978-03,T-46,P-21068,0,1,18
PA-1819,M-1978-04,T-03,P-66254,1,0,2
PA-1820,M-1978-04,T-03,P-25276,1,0,5
PA-1821,M-1978-04,T-03,P-99593,1,0,6
PA-1822,M-1978-04,T-03,P-03905,1,0,7
PA-1823,M-1978-04,T-03,P-04739,1,0,9
PA-1824,M-1978-04,T-03,P-35082,1,0,10
PA-1825,M-1978-04,T-03,P-26640,1,0,14
PA-1826,M-1978-04,T-03,P-06976,1,0,15
PA-1827,M-1978-04,T-03,P-80376,1,0,19
PA-1828,M-1978-04,T-03,P-54098,1,0,20
PA-1829,M-1978-04,T-03,P-62351,1,0,21
PA-1830,M-1978-04,T-03,P-44317,0,1,1
PA-1831,M-1978-04,T-03,P-61157,0,1,4
PA-1832,M-1978-04,T-36,P-64266,1,0,1
PA-1833,M-1978-04,T-36,P-56063,1,0,2
PA-1834,M-1978-04,T-36,P-99164,1,0,3
PA-1835,M-1978-04,T-36,P-42012,1,0,4
PA-1836,M-1978-04,T-36,P-12183,1,0,5
PA-1837,M-1978-04,T-36,P-36123,1,0,6
PA-1838,M-1978-04,T-36,P-34326,1,0,8
PA-1839,M-1978-04,T-36,P-86777,1,0,9
PA-1840,M-1978-04,T-36,P-45243,1,0,10
PA-1841,M-1978-04,T-36,P-17566,1,0,13
PA-1842,M-1978-04,T-36,P-15153,1,0,18
PA-1843,M-1978-04,T-36,P-70353,0,1,12
PA-1844,M-1978-05,T-05,P-62318,1,0,1
PA-1845,M-1978-05,T-05,P-47233,1,0,2
PA-1846,M-1978-05,T-05,P-61365,1,0,3
PA-1847,M-1978-05,T-05,P-49343,1,0,4
PA-1848,M-1978-05,T-05,P-92720,1,0,5
PA-1849,M-1978-05,T-05,P-68078,1,0,7
PA-1850,M-1978-05,T-05,P-03451,1,0,8
PA-1851,M-1978-05,T-05,P-52271,1,0,9
PA-1852,M-1978-05,T-05,P-25569,1,0,10
PA-1853,M-1978-05,T-05,P-90221,1,0,11
PA-1854,M-1978-05,T-05,P-99989,1,0,18
PA-1855,M-1978-05,T-05,P-05699,0,1,15
PA-1856,M-1978-05,T-05,P-82174,0,1,19
PA-1857,M-1978-05,T-73,P-26973,1,0,2
PA-1858,M-1978-05,T-73,P-57837,1,0,4
PA-1859,M-1978-05,T-73,P-90350,1,0,5
PA-1860,M-1978-05,T-73,P-40352,1,0,7
PA-1861,M-1978-05,T-73,P-28881,1,0,11
PA-1862,M-1978-05,T-73,P-23912,1,0,13
PA-1863,M-1978-05,T-73,P-50273,1,0,17
PA-1864,M-1978-05,T-73,P-58423,1,0,18
PA-1865,M-1978-05,T-73,P-78126,1,0,19
PA-1866,M-1978-05,T-73,P-38692,1,0,20
PA-1867,M-1978-05,T-73,P-26030,1,0,21
PA-1868,M-1978-05,T-73,P-99707,0,1,9
PA-1869,M-1978-05,T-73,P-15195,0,1,14
PA-1870,M-1978-06,T-09,P-06015,1,0,1
PA-1871,M-1978-06,T-09,P-52658,1,0,2
PA-1872,M-1978-06,T-09,P-69644,1,0,3
PA-1873,M-1978-06,T-09,P-54171,1,0,4
PA-1874,M-1978-06,T-09,P-22554,1,0,5
PA-1875,M-1978-06,T-09,P-12950,1,0,6
PA-1876,M-1978-06,T-09,P-37483,1,0,8
PA-1877,M-1978-06,T-09,P-84320,1,0,9
PA-1878,M-1978-06,T-09,P-85778,1,0,10
PA-1879,M-1978-06,T-09,P-99975,1,0,17
PA-1880,M-1978-06,T-09,P-34545,1,0,18
PA-1881,M-1978-06,T-09,P-89519,0,1,11
PA-1882,M-1978-06,T-09,P-48382,0,1,13
PA-1883,M-1978-06,T-74,P-43209,1,0,1
PA-1884,M-1978-06,T-74,P-59590,1,0,2
PA-1885,M-1978-06,T-74,P-60570,1,0,3
PA-1886,M-1978-06,T-74,P-29454,1,0,4
PA-1887,M-1978-06,T-74,P-52124,1,0,5
PA-1888,M-1978-06,T-74,P-88425,1,0,6
PA-1889,M-1978-06,T-74,P-69553,1,0,7
PA-1890,M-1978-06,T-74,P-86931,1,0,8
PA-1891,M-1978-06,T-74,P-00891,1,0,9
PA-1892,M-1978-06,T-74,P-61240,1,0,10
PA-1893,M-1978-06,T-74,P-03989,1,0,11
PA-1894,M-1978-06,T-74,P-39318,0,1,22
PA-1895,M-1978-07,T-48,P-31830,1,0,5
PA-1896,M-1978-07,T-48,P-89311,1,0,6
PA-1897,M-1978-07,T-48,P-12372,1,0,8
PA-1898,M-1978-07,T-48,P-01582,1,0,9
PA-1899,M-1978-07,T-48,P-25337,1,0,10
PA-1900,M-1978-07,T-48,P-48712,1,0,11
PA-1901,M-1978-07,T-48,P-63266,1,0,12
PA-1902,M-1978-07,T-48,P-16991,1,0,13
PA-1903,M-1978-07,T-48,P-89554,1,0,16
PA-1904,M-1978-07,T-48,P-48827,1,0,17
PA-1905,M-1978-07,T-48,P-45370,1,0,20
PA-1906,M-1978-07,T-48,P-48111,0,1,18
PA-1907,M-1978-07,T-38,P-47243,1,0,1
PA-1908,M-1978-07,T-38,P-36227,1,0,6
PA-1909,M-1978-07,T-38,P-81360,1,0,7
PA-1910,M-1978-07,T-38,P-64031,1,0,8
PA-1911,M-1978-07,T-38,P-64311,1,0,9
PA-1912,M-1978-07,T-38,P-33083,1,0,14
PA-1913,M-1978-07,T-38,P-61698,1,0,15
PA-1914,M-1978-07,T-38,P-60654,1,0,17
PA-1915,M-1978-07,T-38,P-14915,1,0,18
PA-1916,M-1978-07,T-38,P-98081,1,0,20
PA-1917,M-1978-07,T-38,P-25070,1,0,21
PA-1918,M-1978-07,T-38,P-36867,0,1,10
PA-1919,M-1978-08,T-56,P-32834,1,0,2
PA-1920,M-1978-08,T-56,P-32373,1,0,3
PA-1921,M-1978-08,T-56,P-76522,1,0,4
PA-1922,M-1978-08,T-56,P-93346,1,0,5
PA-1923,M-1978-08,T-56,P-72529,1,0,6
PA-1924,M-1978-08,T-56,P-91524,1,0,7
PA-1925,M-1978-08,T-56,P-23639,1,0,8
PA-1926,M-1978-08,T-56,P-96979,1,0,10
PA-1927,M-1978-08,T-56,P-50099,1,0,11
PA-1928,M-1978-08,T-56,P-42136,1,0,19
PA-1929,M-1978-08,T-56,P-07978,1,0,21
PA-1930,M-1978-08,T-56,P-94008,0,1,9
PA-1931,M-1978-08,T-56,P-49357,0,1,20
PA-1932,M-1978-08,T-64,P-05695,1,0,1
PA-1933,M-1978-08,T-64,P-98422,1,0,4
PA-1934,M-1978-08,T-64,P-93612,1,0,6
PA-1935,M-1978-08,T-64,P-58552,1,0,7
PA-1936,M-1978-08,T-64,P-68584,1,0,8
PA-1937,M-1978-08,T-64,P-22480,1,0,9
PA-1938,M-1978-08,T-64,P-57616,1,0,10
PA-1939,M-1978-08,T-64,P-73968,1,0,11
PA-1940,M-1978-08,T-64,P-53235,1,0,13
PA-1941,M-1978-08,T-64,P-23439,1,0,14
PA-1942,M-1978-08,T-64,P-94977,1,0,22
PA-1943,M-1978-08,T-64,P-16479,0,1,15
PA-1944,M-1978-08,T-64,P-35089,0,1,16
PA-1945,M-1978-09,T-41,P-48831,1,0,1
PA-1946,M-1978-09,T-41,P-83005,1,0,2
PA-1947,M-1978-09,T-41,P-03775,1,0,3
PA-1948,M-1978-09,T-41,P-21248,1,0,5
PA-1949,M-1978-09,T-41,P-99788,1,0,8
PA-1950,M-1978-09,T-41,P-88467,1,0,9
PA-1951,M-1978-09,T-41,P-12030,1,0,10
PA-1952,M-1978-09,T-41,P-93788,1,0,14
PA-1953,M-1978-09,T-41,P-44349,1,0,16
PA-1954,M-1978-09,T-41,P-57787,1,0,18
PA-1955,M-1978-09,T-41,P-91717,1,0,21
PA-1956,M-1978-09,T-41,P-05902,0,1,4
PA-1957,M-1978-09,T-41,P-16875,0,1,19
PA-1958,M-1978-09,T-36,P-99164,1,0,3
PA-1959,M-1978-09,T-36,P-42012,1,0,4
PA-1960,M-1978-09,T-36,P-12183,1,0,5
PA-1961,M-1978-09,T-36,P-36123,1,0,6
PA-1962,M-1978-09,T-36,P-99185,1,0,7
PA-1963,M-1978-09,T-36,P-45243,1,0,10
PA-1964,M-1978-09,T-36,P-70353,1,0,12
PA-1965,M-1978-09,T-36,P-17566,1,0,13
PA-1966,M-1978-09,T-36,P-77765,1,0,17
PA-1967,M-1978-09,T-36,P-15153,1,0,18
PA-1968,M-1978-09,T-36,P-67438,1,0,21
PA-1969,M-1978-09,T-36,P-88526,0,1,16
PA-1970,M-1978-09,T-36,P-05262,0,1,19
PA-1971,M-1978-10,T-57,P-06667,1,0,1
PA-1972,M-1978-10,T-57,P-56499,1,0,3
PA-1973,M-1978-10,T-57,P-89521,1,0,4
PA-1974,M-1978-10,T-57,P-42824,1,0,5
PA-1975,M-1978-10,T-57,P-95634,1,0,6
PA-1976,M-1978-10,T-57,P-97548,1,0,8
PA-1977,M-1978-10,T-57,P-48883,1,0,9
PA-1978,M-1978-10,T-57,P-29548,1,0,12
PA-1979,M-1978-10,T-57,P-21597,1,0,16
PA-1980,M-1978-10,T-57,P-92867,1,0,17
PA-1981,M-1978-10,T-57,P-67962,1,0,19
PA-1982,M-1978-10,T-57,P-18317,0,1,7
PA-1983,M-1978-10,T-57,P-03652,0,1,18
PA-1984,M-1978-10,T-79,P-32712,1,0,2
PA-1985,M-1978-10,T-79,P-10069,1,0,3
PA-1986,M-1978-10,T-79,P-82486,1,0,4
PA-1987,M-1978-10,T-79,P-66055,1,0,6
PA-1988,M-1978-10,T-79,P-94864,1,0,7
PA-1989,M-1978-10,T-79,P-44105,1,0,8
PA-1990,M-1978-10,T-79,P-47488,1,0,9
PA-1991,M-1978-10,T-79,P-12467,1,0,10
PA-1992,M-1978-10,T-79,P-36542,1,0,12
PA-1993,M-1978-10,T-79,P-16979,1,0,20
PA-1994,M-1978-10,T-79,P-99636,1,0,22
PA-1995,M-1978-11,T-86,P-14080,1,0,1
PA-1996,M-1978-11,T-86,P-69695,1,0,2
PA-1997,M-1978-11,T-86,P-55894,1,0,3
PA-1998,M-1978-11,T-86,P-47205,1,0,4
PA-1999,M-1978-11,T-86,P-68969,1,0,5
PA-2000,M-1978-11,T-86,P-41102,1,0,6
PA-2001,M-1978-11,T-86,P-52461,1,0,9
PA-2002,M-1978-11,T-86,P-15681,1,0,10
PA-2003,M-1978-11,T-86,P-59574,1,0,11
PA-2004,M-1978-11,T-86,P-34993,1,0,14
PA-2005,M-1978-11,T-86,P-95747,1,0,20
PA-2006,M-1978-11,T-46,P-07985,1,0,1
PA-2007,M-1978-11,T-46,P-04060,1,0,3
PA-2008,M-1978-11,T-46,P-04466,1,0,4
PA-2009,M-1978-11,T-46,P-84173,1,0,5
PA-2010,M-1978-11,T-46,P-55869,1,0,6
PA-2011,M-1978-11,T-46,P-08713,1,0,7
PA-2012,M-1978-11,T-46,P-03980,1,0,8
PA-2013,M-1978-11,T-46,P-64532,1,0,9
PA-2014,M-1978-11,T-46,P-26316,1,0,11
PA-2015,M-1978-11,T-46,P-64464,1,0,12
PA-2016,M-1978-11,T-46,P-69029,1,0,17
PA-2017,M-1978-11,T-46,P-21068,0,1,18
PA-2018,M-1978-11,T-46,P-50233,0,1,22
PA-2019,M-1978-12,T-03,P-66254,1,0,2
PA-2020,M-1978-12,T-03,P-25276,1,0,5
PA-2021,M-1978-12,T-03,P-99593,1,0,6
PA-2022,M-1978-12,T-03,P-03905,1,0,7
PA-2023,M-1978-12,T-03,P-04739,1,0,9
PA-2024,M-1978-12,T-03,P-35082,1,0,10
PA-2025,M-1978-12,T-03,P-26640,1,0,14
PA-2026,M-1978-12,T-03,P-06976,1,0,15
PA-2027,M-1978-12,T-03,P-80376,1,0,19
PA-2028,M-1978-12,T-03,P-54098,1,0,20
PA-2029,M-1978-12,T-03,P-62351,1,0,21
PA-2030,M-1978-12,T-03,P-44317,0,1,1
PA-2031,M-1978-12,T-03,P-34830,0,1,16
PA-2032,M-1978-12,T-30,P-12738,1,0,2
PA-2033,M-1978-12,T-30,P-03719,1,0,3
PA-2034,M-1978-12,T-30,P-90883,1,0,6
PA-2035,M-1978-12,T-30,P-54040,1,0,8
PA-2036,M-1978-12,T-30,P-19199,1,0,9
PA-2037,M-1978-12,T-30,P-48925,1,0,11
PA-2038,M-1978-12,T-30,P-08939,1,0,15
PA-2039,M-1978-12,T-30,P-16067,1,0,17
PA-2040,M-1978-12,T-30,P-99991,1,0,18
PA-2041,M-1978-12,T-30,P-74565,1,0,19
PA-2042,M-1978-12,T-30,P-32988,1,0,21
PA-2043,M-1978-12,T-30,P-41870,0,1,1
PA-2044,M-1978-13,T-05,P-62318,1,0,1
PA-2045,M-1978-13,T-05,P-47233,1,0,2
PA-2046,M-1978-13,T-05,P-61365,1,0,3
PA-2047,M-1978-13,T-05,P-49343,1,0,4
PA-2048,M-1978-13,T-05,P-92720,1,0,5
PA-2049,M-1978-13,T-05,P-68078,1,0,7
PA-2050,M-1978-13,T-05,P-03451,1,0,8
PA-2051,M-1978-13,T-05,P-52271,1,0,9
PA-2052,M-1978-13,T-05,P-25569,1,0,10
PA-2053,M-1978-13,T-05,P-90221,1,0,11
PA-2054,M-1978-13,T-05,P-15636,1,0,12
PA-2055,M-1978-13,T-05,P-05699,0,1,15
PA-2056,M-1978-13,T-74,P-43209,1,0,1
PA-2057,M-1978-13,T-74,P-59590,1,0,2
PA-2058,M-1978-13,T-74,P-60570,1,0,3
PA-2059,M-1978-13,T-74,P-29454,1,0,4
PA-2060,M-1978-13,T-74,P-52124,1,0,5
PA-2061,M-1978-13,T-74,P-88425,1,0,6
PA-2062,M-1978-13,T-74,P-69553,1,0,7
PA-2063,M-1978-13,T-74,P-86931,1,0,8
PA-2064,M-1978-13,T-74,P-00891,1,0,9
PA-2065,M-1978-13,T-74,P-61240,1,0,10
PA-2066,M-1978-13,T-74,P-03989,1,0,11
PA-2067,M-1978-13,T-74,P-52989,0,1,16
PA-2068,M-1978-13,T-74,P-39318,0,1,22
PA-2069,M-1978-14,T-09,P-06015,1,0,1
PA-2070,M-1978-14,T-09,P-52658,1,0,2
PA-2071,M-1978-14,T-09,P-69644,1,0,3
PA-2072,M-1978-14,T-09,P-54171,1,0,4
PA-2073,M-1978-14,T-09,P-22554,1,0,5
PA-2074,M-1978-14,T-09,P-12950,1,0,6
PA-2075,M-1978-14,T-09,P-37483,1,0,8
PA-2076,M-1978-14,T-09,P-84320,1,0,9
PA-2077,M-1978-14,T-09,P-89519,1,0,11
PA-2078,M-1978-14,T-09,P-48382,1,0,13
PA-2079,M-1978-14,T-09,P-99975,1,0,17
PA-2080,M-1978-14,T-09,P-34545,0,1,18
PA-2081,M-1978-14,T-09,P-23407,0,1,19
PA-2082,M-1978-14,T-73,P-29981,1,0,3
PA-2083,M-1978-14,T-73,P-57837,1,0,4
PA-2084,M-1978-14,T-73,P-90350,1,0,5
PA-2085,M-1978-14,T-73,P-03571,1,0,8
PA-2086,M-1978-14,T-73,P-39440,1,0,10
PA-2087,M-1978-14,T-73,P-28881,1,0,11
PA-2088,M-1978-14,T-73,P-23912,1,0,13
PA-2089,M-1978-14,T-73,P-15195,1,0,14
PA-2090,M-1978-14,T-73,P-40419,1,0,16
PA-2091,M-1978-14,T-73,P-50273,1,0,17
PA-2092,M-1978-14,T-73,P-26030,1,0,21
PA-2093,M-1978-14,T-73,P-70869,0,1,6
PA-2094,M-1978-14,T-73,P-12922,0,1,12
PA-2095,M-1978-15,T-48,P-03270,1,0,2
PA-2096,M-1978-15,T-48,P-31830,1,0,5
PA-2097,M-1978-15,T-48,P-89311,1,0,6
PA-2098,M-1978-15,T-48,P-12372,1,0,8
PA-2099,M-1978-15,T-48,P-01582,1,0,9
PA-2100,M-1978-15,T-48,P-25337,1,0,10
PA-2101,M-1978-15,T-48,P-48712,1,0,11
PA-2102,M-1978-15,T-48,P-63266,1,0,12
PA-2103,M-1978-15,T-48,P-16991,1,0,13
PA-2104,M-1978-15,T-48,P-48827,1,0,17
PA-2105,M-1978-15,T-48,P-45370,1,0,20
PA-2106,M-1978-15,T-48,P-89554,0,1,16
PA-2107,M-1978-15,T-48,P-48111,0,1,18
PA-2108,M-1978-15,T-56,P-32834,1,0,2
PA-2109,M-1978-15,T-56,P-32373,1,0,3
PA-2110,M-1978-15,T-56,P-76522,1,0,4
PA-2111,M-1978-15,T-56,P-93346,1,0,5
PA-2112,M-1978-15,T-56,P-72529,1,0,6
PA-2113,M-1978-15,T-56,P-91524,1,0,7
PA-2114,M-1978-15,T-56,P-23639,1,0,8
PA-2115,M-1978-15,T-56,P-96979,1,0,10
PA-2116,M-1978-15,T-56,P-50099,1,0,11
PA-2117,M-1978-15,T-56,P-42136,1,0,19
PA-2118,M-1978-15,T-56,P-07978,1,0,21
PA-2119,M-1978-15,T-56,P-49357,0,1,20
PA-2120,M-1978-16,T-64,P-05695,1,0,1
PA-2121,M-1978-16,T-64,P-88006,1,0,2
PA-2122,M-1978-16,T-64,P-14033,1,0,3
PA-2123,M-1978-16,T-64,P-98422,1,0,4
PA-2124,M-1978-16,T-64,P-68584,1,0,8
PA-2125,M-1978-16,T-64,P-22480,1,0,9
PA-2126,M-1978-16,T-64,P-57616,1,0,10
PA-2127,M-1978-16,T-64,P-16479,1,0,15
PA-2128,M-1978-16,T-64,P-35089,1,0,16
PA-2129,M-1978-16,T-64,P-96391,1,0,19
PA-2130,M-1978-16,T-64,P-94977,1,0,22
PA-2131,M-1978-16,T-64,P-23439,0,1,14
PA-2132,M-1978-16,T-64,P-57585,0,1,21
PA-2133,M-1978-16,T-38,P-47243,1,0,1
PA-2134,M-1978-16,T-38,P-76170,1,0,2
PA-2135,M-1978-16,T-38,P-81360,1,0,7
PA-2136,M-1978-16,T-38,P-64031,1,0,8
PA-2137,M-1978-16,T-38,P-64311,1,0,9
PA-2138,M-1978-16,T-38,P-33083,1,0,14
PA-2139,M-1978-16,T-38,P-61698,1,0,15
PA-2140,M-1978-16,T-38,P-60654,1,0,17
PA-2141,M-1978-16,T-38,P-14915,1,0,18
PA-2142,M-1978-16,T-38,P-98081,1,0,20
PA-2143,M-1978-16,T-38,P-25070,1,0,21
PA-2144,M-1978-16,T-38,P-36227,0,1,6
PA-2145,M-1978-16,T-38,P-36867,0,1,10
PA-2146,M-1978-17,T-30,P-34605,1,0,4
PA-2147,M-1978-17,T-30,P-86043,1,0,5
PA-2148,M-1978-17,T-30,P-90883,1,0,6
PA-2149,M-1978-17,T-30,P-54040,1,0,8
PA-2150,M-1978-17,T-30,P-19199,1,0,9
PA-2151,M-1978-17,T-30,P-50374,1,0,12
PA-2152,M-1978-17,T-30,P-54760,1,0,13
PA-2153,M-1978-17,T-30,P-27315,1,0,14
PA-2154,M-1978-17,T-30,P-99991,1,0,18
PA-2155,M-1978-17,T-30,P-67442,1,0,20
PA-2156,M-1978-17,T-30,P-80046,1,0,22
PA-2157,M-1978-17,T-30,P-08939,0,1,15
PA-2158,M-1978-17,T-30,P-74565,0,1,19
PA-2159,M-1978-17,T-36,P-64266,1,0,1
PA-2160,M-1978-17,T-36,P-42012,1,0,4
PA-2161,M-1978-17,T-36,P-12183,1,0,5
PA-2162,M-1978-17,T-36,P-36123,1,0,6
PA-2163,M-1978-17,T-36,P-34326,1,0,8
PA-2164,M-1978-17,T-36,P-86777,1,0,9
PA-2165,M-1978-17,T-36,P-45243,1,0,10
PA-2166,M-1978-17,T-36,P-70353,1,0,12
PA-2167,M-1978-17,T-36,P-53099,1,0,14
PA-2168,M-1978-17,T-36,P-77765,1,0,17
PA-2169,M-1978-17,T-36,P-15153,1,0,18
PA-2170,M-1978-17,T-36,P-17566,0,1,13
PA-2171,M-1978-18,T-57,P-06667,1,0,1
PA-2172,M-1978-18,T-57,P-89521,1,0,4
PA-2173,M-1978-18,T-57,P-95634,1,0,6
PA-2174,M-1978-18,T-57,P-18317,1,0,7
PA-2175,M-1978-18,T-57,P-97548,1,0,8
PA-2176,M-1978-18,T-57,P-48883,1,0,9
PA-2177,M-1978-18,T-57,P-32819,1,0,10
PA-2178,M-1978-18,T-57,P-37521,1,0,11
PA-2179,M-1978-18,T-57,P-29548,1,0,12
PA-2180,M-1978-18,T-57,P-21597,1,0,16
PA-2181,M-1978-18,T-57,P-03652,1,0,18
PA-2182,M-1978-18,T-57,P-56499,0,1,3
PA-2183,M-1978-18,T-57,P-67962,0,1,19
PA-2184,M-1978-18,T-46,P-84173,1,0,5
PA-2185,M-1978-18,T-46,P-08713,1,0,7
PA-2186,M-1978-18,T-46,P-64532,1,0,9
PA-2187,M-1978-18,T-46,P-10248,1,0,10
PA-2188,M-1978-18,T-46,P-26316,1,0,11
PA-2189,M-1978-18,T-46,P-67584,1,0,13
PA-2190,M-1978-18,T-46,P-46352,1,0,14
PA-2191,M-1978-18,T-46,P-42842,1,0,15
PA-2192,M-1978-18,T-46,P-25743,1,0,16
PA-2193,M-1978-18,T-46,P-69029,1,0,17
PA-2194,M-1978-18,T-46,P-50233,1,0,22
PA-2195,M-1978-18,T-46,P-55869,0,1,6
PA-2196,M-1978-19,T-86,P-14080,1,0,1
PA-2197,M-1978-19,T-86,P-69695,1,0,2
PA-2198,M-1978-19,T-86,P-55894,1,0,3
PA-2199,M-1978-19,T-86,P-47205,1,0,4
PA-2200,M-1978-19,T-86,P-68969,1,0,5
PA-2201,M-1978-19,T-86,P-41102,1,0,6
PA-2202,M-1978-19,T-86,P-52461,1,0,9
PA-2203,M-1978-19,T-86,P-15681,1,0,10
PA-2204,M-1978-19,T-86,P-59574,1,0,11
PA-2205,M-1978-19,T-86,P-34993,1,0,14
PA-2206,M-1978-19,T-86,P-95747,1,0,20
PA-2207,M-1978-19,T-79,P-32712,1,0,2
PA-2208,M-1978-19,T-79,P-10069,1,0,3
PA-2209,M-1978-19,T-79,P-82486,1,0,4
PA-2210,M-1978-19,T-79,P-66055,1,0,6
PA-2211,M-1978-19,T-79,P-94864,1,0,7
PA-2212,M-1978-19,T-79,P-44105,1,0,8
PA-2213,M-1978-19,T-79,P-47488,1,0,9
PA-2214,M-1978-19,T-79,P-12467,1,0,10
PA-2215,M-1978-19,T-79,P-36542,1,0,12
PA-2216,M-1978-19,T-79,P-16979,1,0,20
PA-2217,M-1978-19,T-79,P-99636,1,0,22
PA-2218,M-1978-19,T-79,P-25130,0,1,11
PA-2219,M-1978-20,T-03,P-66254,1,0,2
PA-2220,M-1978-20,T-03,P-61157,1,0,4
PA-2221,M-1978-20,T-03,P-25276,1,0,5
PA-2222,M-1978-20,T-03,P-99593,1,0,6
PA-2223,M-1978-20,T-03,P-03905,1,0,7
PA-2224,M-1978-20,T-03,P-35082,1,0,10
PA-2225,M-1978-20,T-03,P-06976,1,0,15
PA-2226,M-1978-20,T-03,P-34830,1,0,16
PA-2227,M-1978-20,T-03,P-80376,1,0,19
PA-2228,M-1978-20,T-03,P-54098,1,0,20
PA-2229,M-1978-20,T-03,P-62351,1,0,21
PA-2230,M-1978-20,T-03,P-04739,0,1,9
PA-2231,M-1978-20,T-41,P-48831,1,0,1
PA-2232,M-1978-20,T-41,P-83005,1,0,2
PA-2233,M-1978-20,T-41,P-03775,1,0,3
PA-2234,M-1978-20,T-41,P-21248,1,0,5
PA-2235,M-1978-20,T-41,P-99788,1,0,8
PA-2236,M-1978-20,T-41,P-88467,1,0,9
PA-2237,M-1978-20,T-41,P-12030,1,0,10
PA-2238,M-1978-20,T-41,P-93788,1,0,14
PA-2239,M-1978-20,T-41,P-44349,1,0,16
PA-2240,M-1978-20,T-41,P-57787,1,0,18
PA-2241,M-1978-20,T-41,P-91717,1,0,21
PA-2242,M-1978-20,T-41,P-05902,0,1,4
PA-2243,M-1978-20,T-41,P-17293,0,1,15
PA-2244,M-1978-21,T-09,P-06015,1,0,1
PA-2245,M-1978-21,T-09,P-52658,1,0,2
PA-2246,M-1978-21,T-09,P-69644,1,0,3
PA-2247,M-1978-21,T-09,P-54171,1,0,4
PA-2248,M-1978-21,T-09,P-22554,1,0,5
PA-2249,M-1978-21,T-09,P-89519,1,0,11
PA-2250,M-1978-21,T-09,P-67433,1,0,16
PA-2251,M-1978-21,T-09,P-99975,1,0,17
PA-2252,M-1978-21,T-09,P-34545,1,0,18
PA-2253,M-1978-21,T-09,P-23407,1,0,19
PA-2254,M-1978-21,T-09,P-86942,1,0,20
PA-2255,M-1978-21,T-09,P-37483,0,1,8
PA-2256,M-1978-21,T-09,P-53581,0,1,21
PA-2257,M-1978-21,T-05,P-62318,1,0,1
PA-2258,M-1978-21,T-05,P-47233,1,0,2
PA-2259,M-1978-21,T-05,P-61365,1,0,3
PA-2260,M-1978-21,T-05,P-49343,1,0,4
PA-2261,M-1978-21,T-05,P-92720,1,0,5
PA-2262,M-1978-21,T-05,P-68078,1,0,7
PA-2263,M-1978-21,T-05,P-03451,1,0,8
PA-2264,M-1978-21,T-05,P-52271,1,0,9
PA-2265,M-1978-21,T-05,P-25569,1,0,10
PA-2266,M-1978-21,T-05,P-90221,1,0,11
PA-2267,M-1978-21,T-05,P-15636,1,0,12
PA-2268,M-1978-21,T-05,P-73149,0,1,13
PA-2269,M-1978-21,T-05,P-05699,0,1,15
PA-2270,M-1978-22,T-73,P-29981,1,0,3
